Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Style,Range
0.2,939101,1,939101.0,939101.0,939101,939101,0.0,PushPop,:BasicsTransformerLM.layers.18
0.2,938860,1,938860.0,938860.0,938860,938860,0.0,PushPop,:BasicsTransformerLM.layers.25
0.2,938491,1,938491.0,938491.0,938491,938491,0.0,PushPop,:BasicsTransformerLM.layers.9
0.2,938051,1,938051.0,938051.0,938051,938051,0.0,PushPop,:BasicsTransformerLM.layers.21
0.2,937550,1,937550.0,937550.0,937550,937550,0.0,PushPop,:BasicsTransformerLM.layers.27
0.2,936690,1,936690.0,936690.0,936690,936690,0.0,PushPop,:BasicsTransformerLM.layers.17
0.2,936141,1,936141.0,936141.0,936141,936141,0.0,PushPop,:BasicsTransformerLM.layers.10
0.2,933890,1,933890.0,933890.0,933890,933890,0.0,PushPop,:BasicsTransformerLM.layers.31
0.2,933390,1,933390.0,933390.0,933390,933390,0.0,PushPop,:BasicsTransformerLM.layers.20
0.2,933181,1,933181.0,933181.0,933181,933181,0.0,PushPop,:BasicsTransformerLM.layers.26
0.2,932091,1,932091.0,932091.0,932091,932091,0.0,PushPop,:BasicsTransformerLM.layers.5
0.2,930500,1,930500.0,930500.0,930500,930500,0.0,PushPop,:BasicsTransformerLM.layers.8
0.2,929421,1,929421.0,929421.0,929421,929421,0.0,PushPop,:BasicsTransformerLM.layers.16
0.2,928610,1,928610.0,928610.0,928610,928610,0.0,PushPop,:BasicsTransformerLM.layers.11
0.2,918631,1,918631.0,918631.0,918631,918631,0.0,PushPop,:BasicsTransformerLM.layers.14
0.1,812632,1,812632.0,812632.0,812632,812632,0.0,PushPop,:BasicsTransformerLM.layers.0.attn
0.1,640634,1,640634.0,640634.0,640634,640634,0.0,PushPop,:BasicsTransformerLM.layers.1.attn
0.1,632634,1,632634.0,632634.0,632634,632634,0.0,PushPop,:BasicsTransformerLM.layers.2.attn
0.1,630314,1,630314.0,630314.0,630314,630314,0.0,PushPop,:BasicsTransformerLM.layers.28.attn
0.1,623303,1,623303.0,623303.0,623303,623303,0.0,PushPop,:BasicsTransformerLM.layers.4.attn
0.1,622073,1,622073.0,622073.0,622073,622073,0.0,PushPop,:BasicsTransformerLM.layers.24.attn
0.1,621173,1,621173.0,621173.0,621173,621173,0.0,PushPop,:BasicsTransformerLM.layers.29.attn
0.1,621164,1,621164.0,621164.0,621164,621164,0.0,PushPop,:BasicsTransformerLM.layers.9.attn
0.1,618014,1,618014.0,618014.0,618014,618014,0.0,PushPop,:BasicsTransformerLM.layers.3.attn
0.1,616174,1,616174.0,616174.0,616174,616174,0.0,PushPop,:BasicsTransformerLM.layers.25.attn
0.1,616064,1,616064.0,616064.0,616064,616064,0.0,PushPop,:BasicsTransformerLM.layers.7.attn
0.1,616034,1,616034.0,616034.0,616034,616034,0.0,PushPop,:BasicsTransformerLM.layers.30.attn
0.1,616024,1,616024.0,616024.0,616024,616024,0.0,PushPop,:BasicsTransformerLM.layers.23.attn
0.1,615824,1,615824.0,615824.0,615824,615824,0.0,PushPop,:BasicsTransformerLM.layers.8.attn
0.1,615804,1,615804.0,615804.0,615804,615804,0.0,PushPop,:BasicsTransformerLM.layers.6.attn
0.1,615343,1,615343.0,615343.0,615343,615343,0.0,PushPop,:BasicsTransformerLM.layers.12.attn
0.1,614814,1,614814.0,614814.0,614814,614814,0.0,PushPop,:BasicsTransformerLM.layers.22.attn
0.1,614573,1,614573.0,614573.0,614573,614573,0.0,PushPop,:BasicsTransformerLM.layers.26.attn
0.1,614033,1,614033.0,614033.0,614033,614033,0.0,PushPop,:BasicsTransformerLM.layers.5.attn
0.1,614004,1,614004.0,614004.0,614004,614004,0.0,PushPop,:BasicsTransformerLM.layers.18.attn
0.1,612984,1,612984.0,612984.0,612984,612984,0.0,PushPop,:BasicsTransformerLM.layers.15.attn
0.1,612954,1,612954.0,612954.0,612954,612954,0.0,PushPop,:BasicsTransformerLM.layers.19.attn
0.1,612744,1,612744.0,612744.0,612744,612744,0.0,PushPop,:BasicsTransformerLM.layers.13.attn
0.1,611354,1,611354.0,611354.0,611354,611354,0.0,PushPop,:BasicsTransformerLM.layers.10.attn
0.1,609334,1,609334.0,609334.0,609334,609334,0.0,PushPop,:BasicsTransformerLM.layers.31.attn
0.1,609263,1,609263.0,609263.0,609263,609263,0.0,PushPop,:BasicsTransformerLM.layers.21.attn
0.1,609044,1,609044.0,609044.0,609044,609044,0.0,PushPop,:BasicsTransformerLM.layers.27.attn
0.1,605334,1,605334.0,605334.0,605334,605334,0.0,PushPop,:BasicsTransformerLM.layers.20.attn
0.1,603034,1,603034.0,603034.0,603034,603034,0.0,PushPop,:BasicsTransformerLM.layers.11.attn
0.1,602514,1,602514.0,602514.0,602514,602514,0.0,PushPop,:BasicsTransformerLM.layers.16.attn
0.1,601164,1,601164.0,601164.0,601164,601164,0.0,PushPop,:BasicsTransformerLM.layers.17.attn
0.1,596514,1,596514.0,596514.0,596514,596514,0.0,PushPop,:BasicsTransformerLM.layers.14.attn
0.0,159238,1,159238.0,159238.0,159238,159238,0.0,PushPop,:BasicsTransformerLM.layers.30.ffn
0.0,149379,1,149379.0,149379.0,149379,149379,0.0,PushPop,:BasicsTransformerLM.layers.4.ffn
0.0,146929,1,146929.0,146929.0,146929,146929,0.0,PushPop,:BasicsTransformerLM.layers.0.ffn
0.0,146489,1,146489.0,146489.0,146489,146489,0.0,PushPop,:BasicsTransformerLM.layers.12.ffn
0.0,145718,1,145718.0,145718.0,145718,145718,0.0,PushPop,:BasicsTransformerLM.layers.19.ffn
0.0,145278,1,145278.0,145278.0,145278,145278,0.0,PushPop,:BasicsTransformerLM.layers.1.ffn
0.0,144209,1,144209.0,144209.0,144209,144209,0.0,PushPop,:BasicsTransformerLM.layers.20.ffn
0.0,144178,1,144178.0,144178.0,144178,144178,0.0,PushPop,:BasicsTransformerLM.layers.2.ffn
0.0,143898,1,143898.0,143898.0,143898,143898,0.0,PushPop,:BasicsTransformerLM.layers.13.ffn
0.0,143848,1,143848.0,143848.0,143848,143848,0.0,PushPop,:BasicsTransformerLM.layers.3.ffn
0.0,141529,1,141529.0,141529.0,141529,141529,0.0,PushPop,:BasicsTransformerLM.layers.31.ffn
0.0,139658,1,139658.0,139658.0,139658,139658,0.0,PushPop,:BasicsTransformerLM.layers.17.ffn
0.0,139549,1,139549.0,139549.0,139549,139549,0.0,PushPop,:BasicsTransformerLM.layers.18.ffn
0.0,138969,1,138969.0,138969.0,138969,138969,0.0,PushPop,:BasicsTransformerLM.layers.25.ffn
0.0,138439,1,138439.0,138439.0,138439,138439,0.0,PushPop,:BasicsTransformerLM.layers.11.ffn
0.0,138309,1,138309.0,138309.0,138309,138309,0.0,PushPop,:BasicsTransformerLM.layers.29.ffn
0.0,138239,1,138239.0,138239.0,138239,138239,0.0,PushPop,:BasicsTransformerLM.layers.26.ffn
0.0,137868,1,137868.0,137868.0,137868,137868,0.0,PushPop,:BasicsTransformerLM.layers.27.ffn
0.0,137708,1,137708.0,137708.0,137708,137708,0.0,PushPop,:BasicsTransformerLM.layers.6.ffn
0.0,137379,1,137379.0,137379.0,137379,137379,0.0,PushPop,:BasicsTransformerLM.layers.28.ffn
0.0,137289,1,137289.0,137289.0,137289,137289,0.0,PushPop,:BasicsTransformerLM.layers.16.ffn
0.0,137039,1,137039.0,137039.0,137039,137039,0.0,PushPop,:BasicsTransformerLM.layers.21.ffn
0.0,136399,1,136399.0,136399.0,136399,136399,0.0,PushPop,:BasicsTransformerLM.layers.23.ffn
0.0,136319,1,136319.0,136319.0,136319,136319,0.0,PushPop,:BasicsTransformerLM.layers.7.ffn
0.0,136198,1,136198.0,136198.0,136198,136198,0.0,PushPop,:BasicsTransformerLM.layers.15.ffn
0.0,136008,1,136008.0,136008.0,136008,136008,0.0,PushPop,:BasicsTransformerLM.layers.22.ffn
0.0,135968,1,135968.0,135968.0,135968,135968,0.0,PushPop,:BasicsTransformerLM.layers.10.ffn
0.0,135249,1,135249.0,135249.0,135249,135249,0.0,PushPop,:BasicsTransformerLM.layers.14.ffn
0.0,134998,1,134998.0,134998.0,134998,134998,0.0,PushPop,:BasicsTransformerLM.layers.0.attn.q_proj
0.0,134198,1,134198.0,134198.0,134198,134198,0.0,PushPop,:BasicsTransformerLM.layers.8.ffn
0.0,133549,1,133549.0,133549.0,133549,133549,0.0,PushPop,:BasicsTransformerLM.layers.5.ffn
0.0,133429,1,133429.0,133429.0,133429,133429,0.0,PushPop,:BasicsTransformerLM.layers.9.ffn
0.0,132799,1,132799.0,132799.0,132799,132799,0.0,PushPop,:BasicsTransformerLM.layers.24.ffn
0.0,125189,1,125189.0,125189.0,125189,125189,0.0,PushPop,:loss
0.0,120359,1,120359.0,120359.0,120359,120359,0.0,PushPop,:cub::DeviceRadixSort
0.0,92079,1,92079.0,92079.0,92079,92079,0.0,PushPop,:BasicsTransformerLM.layers.0.ln1
0.0,84920,1,84920.0,84920.0,84920,84920,0.0,PushPop,:BasicsTransformerLM.layers.0.ln2
0.0,77729,1,77729.0,77729.0,77729,77729,0.0,PushPop,:BasicsTransformerLM.layers.28.ln2
0.0,76609,1,76609.0,76609.0,76609,76609,0.0,PushPop,:BasicsTransformerLM.layers.18.ln2
0.0,75709,1,75709.0,75709.0,75709,75709,0.0,PushPop,:BasicsTransformerLM.layers.14.ln2
0.0,75559,1,75559.0,75559.0,75559,75559,0.0,PushPop,:BasicsTransformerLM.layers.3.ln2
0.0,75379,1,75379.0,75379.0,75379,75379,0.0,PushPop,:BasicsTransformerLM.layers.11.ln2
0.0,74969,1,74969.0,74969.0,74969,74969,0.0,PushPop,:BasicsTransformerLM.layers.6.ln2
0.0,74730,1,74730.0,74730.0,74730,74730,0.0,PushPop,:BasicsTransformerLM.layers.1.ln2
0.0,74439,1,74439.0,74439.0,74439,74439,0.0,PushPop,:BasicsTransformerLM.layers.15.ln2
0.0,73969,1,73969.0,73969.0,73969,73969,0.0,PushPop,:BasicsTransformerLM.layers.25.ln2
0.0,73769,1,73769.0,73769.0,73769,73769,0.0,PushPop,:BasicsTransformerLM.layers.20.ln2
0.0,73679,1,73679.0,73679.0,73679,73679,0.0,PushPop,:BasicsTransformerLM.layers.9.ln2
0.0,73270,1,73270.0,73270.0,73270,73270,0.0,PushPop,:BasicsTransformerLM.layers.2.ln2
0.0,73230,1,73230.0,73230.0,73230,73230,0.0,PushPop,:BasicsTransformerLM.layers.10.ln2
0.0,73089,1,73089.0,73089.0,73089,73089,0.0,PushPop,:BasicsTransformerLM.layers.4.ln2
0.0,72769,1,72769.0,72769.0,72769,72769,0.0,PushPop,:BasicsTransformerLM.layers.16.ln2
0.0,72560,1,72560.0,72560.0,72560,72560,0.0,PushPop,:BasicsTransformerLM.layers.24.ln2
0.0,72419,1,72419.0,72419.0,72419,72419,0.0,PushPop,:BasicsTransformerLM.layers.21.ln2
0.0,72199,1,72199.0,72199.0,72199,72199,0.0,PushPop,:BasicsTransformerLM.layers.30.ln2
0.0,72150,1,72150.0,72150.0,72150,72150,0.0,PushPop,:BasicsTransformerLM.layers.17.ln2
0.0,72109,1,72109.0,72109.0,72109,72109,0.0,PushPop,:BasicsTransformerLM.layers.13.ln2
0.0,72030,1,72030.0,72030.0,72030,72030,0.0,PushPop,:BasicsTransformerLM.layers.19.ln2
0.0,71929,1,71929.0,71929.0,71929,71929,0.0,PushPop,:BasicsTransformerLM.layers.7.ln2
0.0,71859,1,71859.0,71859.0,71859,71859,0.0,PushPop,:BasicsTransformerLM.layers.26.ln2
0.0,71849,1,71849.0,71849.0,71849,71849,0.0,PushPop,:BasicsTransformerLM.layers.27.ln2
0.0,71739,1,71739.0,71739.0,71739,71739,0.0,PushPop,:BasicsTransformerLM.layers.6.ln1
0.0,71710,1,71710.0,71710.0,71710,71710,0.0,PushPop,:BasicsTransformerLM.layers.5.ln2
0.0,71670,1,71670.0,71670.0,71670,71670,0.0,PushPop,:BasicsTransformerLM.layers.22.ln2
0.0,71630,1,71630.0,71630.0,71630,71630,0.0,PushPop,:BasicsTransformerLM.layers.12.ln2
0.0,71429,1,71429.0,71429.0,71429,71429,0.0,PushPop,:BasicsTransformerLM.layers.23.ln2
0.0,70530,1,70530.0,70530.0,70530,70530,0.0,PushPop,:BasicsTransformerLM.layers.8.ln2
0.0,70139,1,70139.0,70139.0,70139,70139,0.0,PushPop,:BasicsTransformerLM.layers.29.ln2
0.0,69959,1,69959.0,69959.0,69959,69959,0.0,PushPop,:BasicsTransformerLM.layers.22.ln1
0.0,69949,1,69949.0,69949.0,69949,69949,0.0,PushPop,:BasicsTransformerLM.layers.31.ln2
0.0,69219,1,69219.0,69219.0,69219,69219,0.0,PushPop,:BasicsTransformerLM.layers.23.ln1
0.0,67969,1,67969.0,67969.0,67969,67969,0.0,PushPop,:BasicsTransformerLM.layers.16.ln1
0.0,67109,1,67109.0,67109.0,67109,67109,0.0,PushPop,:BasicsTransformerLM.layers.17.ln1
0.0,65909,1,65909.0,65909.0,65909,65909,0.0,PushPop,:BasicsTransformerLM.layers.1.ln1
0.0,65079,1,65079.0,65079.0,65079,65079,0.0,PushPop,:BasicsTransformerLM.layers.27.ln1
0.0,64909,1,64909.0,64909.0,64909,64909,0.0,PushPop,:BasicsTransformerLM.layers.31.ln1
0.0,64780,1,64780.0,64780.0,64780,64780,0.0,PushPop,:BasicsTransformerLM.layers.12.ln1
0.0,64409,1,64409.0,64409.0,64409,64409,0.0,PushPop,:BasicsTransformerLM.layers.13.ln1
0.0,64229,1,64229.0,64229.0,64229,64229,0.0,PushPop,:BasicsTransformerLM.layers.15.ln1
0.0,64160,1,64160.0,64160.0,64160,64160,0.0,PushPop,:BasicsTransformerLM.layers.5.ln1
0.0,63899,1,63899.0,63899.0,63899,63899,0.0,PushPop,:BasicsTransformerLM.layers.2.ln1
0.0,63860,1,63860.0,63860.0,63860,63860,0.0,PushPop,:BasicsTransformerLM.ln_final
0.0,63820,1,63820.0,63820.0,63820,63820,0.0,PushPop,:BasicsTransformerLM.layers.7.ln1
0.0,63780,1,63780.0,63780.0,63780,63780,0.0,PushPop,:BasicsTransformerLM.layers.21.ln1
0.0,63769,1,63769.0,63769.0,63769,63769,0.0,PushPop,:BasicsTransformerLM.layers.3.ln1
0.0,63649,1,63649.0,63649.0,63649,63649,0.0,PushPop,:BasicsTransformerLM.layers.20.ln1
0.0,63560,1,63560.0,63560.0,63560,63560,0.0,PushPop,:BasicsTransformerLM.layers.4.ln1
0.0,63100,1,63100.0,63100.0,63100,63100,0.0,PushPop,:BasicsTransformerLM.layers.29.ln1
0.0,63060,1,63060.0,63060.0,63060,63060,0.0,PushPop,:BasicsTransformerLM.layers.24.ln1
0.0,62999,1,62999.0,62999.0,62999,62999,0.0,PushPop,:BasicsTransformerLM.layers.14.ln1
0.0,62420,1,62420.0,62420.0,62420,62420,0.0,PushPop,:BasicsTransformerLM.layers.19.ln1
0.0,62219,1,62219.0,62219.0,62219,62219,0.0,PushPop,:BasicsTransformerLM.layers.11.ln1
0.0,61979,1,61979.0,61979.0,61979,61979,0.0,PushPop,:BasicsTransformerLM.layers.25.ln1
0.0,61760,1,61760.0,61760.0,61760,61760,0.0,PushPop,:BasicsTransformerLM.layers.28.ln1
0.0,61709,1,61709.0,61709.0,61709,61709,0.0,PushPop,:BasicsTransformerLM.layers.8.ln1
0.0,61540,1,61540.0,61540.0,61540,61540,0.0,PushPop,:BasicsTransformerLM.layers.10.ln1
0.0,61449,1,61449.0,61449.0,61449,61449,0.0,PushPop,:BasicsTransformerLM.layers.30.ln1
0.0,61360,1,61360.0,61360.0,61360,61360,0.0,PushPop,:BasicsTransformerLM.layers.26.ln1
0.0,61229,1,61229.0,61229.0,61229,61229,0.0,PushPop,:BasicsTransformerLM.layers.9.ln1
0.0,60909,1,60909.0,60909.0,60909,60909,0.0,PushPop,:BasicsTransformerLM.layers.18.ln1
0.0,43220,1,43220.0,43220.0,43220,43220,0.0,PushPop,:BasicsTransformerLM.token_embeddings
0.0,40440,1,40440.0,40440.0,40440,40440,0.0,PushPop,:BasicsTransformerLM.layers.19.ffn.w1
0.0,38440,1,38440.0,38440.0,38440,38440,0.0,PushPop,:BasicsTransformerLM.layers.0.ffn.w1
0.0,38119,1,38119.0,38119.0,38119,38119,0.0,PushPop,:BasicsTransformerLM.layers.30.ffn.w1
0.0,38079,1,38079.0,38079.0,38079,38079,0.0,PushPop,:BasicsTransformerLM.layers.24.attn.q_proj
0.0,36340,1,36340.0,36340.0,36340,36340,0.0,PushPop,:BasicsTransformerLM.layers.1.ffn.w1
0.0,36320,1,36320.0,36320.0,36320,36320,0.0,PushPop,:BasicsTransformerLM.layers.0.attn.output_proj
0.0,35710,1,35710.0,35710.0,35710,35710,0.0,PushPop,:BasicsTransformerLM.layers.18.attn.q_proj
0.0,35030,1,35030.0,35030.0,35030,35030,0.0,PushPop,:BasicsTransformerLM.layers.29.ffn.w1
0.0,34960,1,34960.0,34960.0,34960,34960,0.0,PushPop,:BasicsTransformerLM.layers.28.attn.output_proj
0.0,34890,1,34890.0,34890.0,34890,34890,0.0,PushPop,:BasicsTransformerLM.layers.0.attn.k_proj
0.0,34859,1,34859.0,34859.0,34859,34859,0.0,PushPop,:BasicsTransformerLM.layers.6.ffn.w1
0.0,34800,1,34800.0,34800.0,34800,34800,0.0,PushPop,:BasicsTransformerLM.layers.4.ffn.w1
0.0,34710,1,34710.0,34710.0,34710,34710,0.0,PushPop,:BasicsTransformerLM.layers.28.ffn.w1
0.0,34670,1,34670.0,34670.0,34670,34670,0.0,PushPop,:BasicsTransformerLM.layers.20.ffn.w3
0.0,34670,1,34670.0,34670.0,34670,34670,0.0,PushPop,:BasicsTransformerLM.layers.3.ffn.w3
0.0,34570,1,34570.0,34570.0,34570,34570,0.0,PushPop,:BasicsTransformerLM.layers.23.ffn.w1
0.0,34550,1,34550.0,34550.0,34550,34550,0.0,PushPop,:BasicsTransformerLM.layers.18.ffn.w1
0.0,34510,1,34510.0,34510.0,34510,34510,0.0,PushPop,:BasicsTransformerLM.layers.10.ffn.w1
0.0,34380,1,34380.0,34380.0,34380,34380,0.0,PushPop,:BasicsTransformerLM.layers.13.ffn.w3
0.0,34359,1,34359.0,34359.0,34359,34359,0.0,PushPop,:BasicsTransformerLM.layers.17.ffn.w1
0.0,34340,1,34340.0,34340.0,34340,34340,0.0,PushPop,:BasicsTransformerLM.layers.4.ffn.w2
0.0,34330,1,34330.0,34330.0,34330,34330,0.0,PushPop,:BasicsTransformerLM.layers.11.ffn.w1
0.0,34259,1,34259.0,34259.0,34259,34259,0.0,PushPop,:BasicsTransformerLM.layers.26.attn.output_proj
0.0,34220,1,34220.0,34220.0,34220,34220,0.0,PushPop,:BasicsTransformerLM.layers.1.attn.output_proj
0.0,34189,1,34189.0,34189.0,34189,34189,0.0,PushPop,:BasicsTransformerLM.layers.27.ffn.w1
0.0,34079,1,34079.0,34079.0,34079,34079,0.0,PushPop,:BasicsTransformerLM.layers.22.attn.q_proj
0.0,34060,1,34060.0,34060.0,34060,34060,0.0,PushPop,:BasicsTransformerLM.layers.21.ffn.w1
0.0,34050,1,34050.0,34050.0,34050,34050,0.0,PushPop,:BasicsTransformerLM.layers.7.attn.q_proj
0.0,34040,1,34040.0,34040.0,34040,34040,0.0,PushPop,:BasicsTransformerLM.layers.20.ffn.w1
0.0,34019,1,34019.0,34019.0,34019,34019,0.0,PushPop,:BasicsTransformerLM.layers.2.ffn.w1
0.0,34000,1,34000.0,34000.0,34000,34000,0.0,PushPop,:BasicsTransformerLM.layers.2.attn.output_proj
0.0,33980,1,33980.0,33980.0,33980,33980,0.0,PushPop,:BasicsTransformerLM.layers.30.ffn.w3
0.0,33970,1,33970.0,33970.0,33970,33970,0.0,PushPop,:BasicsTransformerLM.layers.19.attn.output_proj
0.0,33930,1,33930.0,33930.0,33930,33930,0.0,PushPop,:BasicsTransformerLM.layers.16.ffn.w1
0.0,33879,1,33879.0,33879.0,33879,33879,0.0,PushPop,:BasicsTransformerLM.layers.29.attn.q_proj
0.0,33829,1,33829.0,33829.0,33829,33829,0.0,PushPop,:BasicsTransformerLM.layers.16.attn.output_proj
0.0,33820,1,33820.0,33820.0,33820,33820,0.0,PushPop,:BasicsTransformerLM.layers.30.attn.output_proj
0.0,33800,1,33800.0,33800.0,33800,33800,0.0,PushPop,:BasicsTransformerLM.layers.14.ffn.w1
0.0,33639,1,33639.0,33639.0,33639,33639,0.0,PushPop,:BasicsTransformerLM.layers.14.attn.output_proj
0.0,33620,1,33620.0,33620.0,33620,33620,0.0,PushPop,:BasicsTransformerLM.layers.6.attn.q_proj
0.0,33559,1,33559.0,33559.0,33559,33559,0.0,PushPop,:BasicsTransformerLM.layers.15.ffn.w1
0.0,33490,1,33490.0,33490.0,33490,33490,0.0,PushPop,:BasicsTransformerLM.layers.25.ffn.w1
0.0,33440,1,33440.0,33440.0,33440,33440,0.0,PushPop,:BasicsTransformerLM.layers.26.ffn.w1
0.0,33400,1,33400.0,33400.0,33400,33400,0.0,PushPop,:BasicsTransformerLM.layers.3.attn.output_proj
0.0,33390,1,33390.0,33390.0,33390,33390,0.0,PushPop,:BasicsTransformerLM.layers.3.ffn.w1
0.0,33360,1,33360.0,33360.0,33360,33360,0.0,PushPop,:BasicsTransformerLM.layers.25.attn.output_proj
0.0,33329,1,33329.0,33329.0,33329,33329,0.0,PushPop,:BasicsTransformerLM.layers.13.ffn.w1
0.0,33279,1,33279.0,33279.0,33279,33279,0.0,PushPop,:BasicsTransformerLM.layers.4.attn.output_proj
0.0,33250,1,33250.0,33250.0,33250,33250,0.0,PushPop,:BasicsTransformerLM.layers.12.ffn.w1
0.0,33250,1,33250.0,33250.0,33250,33250,0.0,PushPop,:BasicsTransformerLM.layers.24.ffn.w1
0.0,33249,1,33249.0,33249.0,33249,33249,0.0,PushPop,:BasicsTransformerLM.layers.8.ffn.w1
0.0,33200,1,33200.0,33200.0,33200,33200,0.0,PushPop,:BasicsTransformerLM.layers.9.attn.output_proj
0.0,33190,1,33190.0,33190.0,33190,33190,0.0,PushPop,:BasicsTransformerLM.layers.7.ffn.w1
0.0,33150,1,33150.0,33150.0,33150,33150,0.0,PushPop,:BasicsTransformerLM.layers.5.attn.output_proj
0.0,33120,1,33120.0,33120.0,33120,33120,0.0,PushPop,:BasicsTransformerLM.layers.23.attn.q_proj
0.0,33040,1,33040.0,33040.0,33040,33040,0.0,PushPop,:BasicsTransformerLM.layers.8.attn.k_proj
0.0,33010,1,33010.0,33010.0,33010,33010,0.0,PushPop,:BasicsTransformerLM.layers.31.ffn.w1
0.0,32929,1,32929.0,32929.0,32929,32929,0.0,PushPop,:BasicsTransformerLM.layers.22.ffn.w1
0.0,32900,1,32900.0,32900.0,32900,32900,0.0,PushPop,:BasicsTransformerLM.layers.22.attn.output_proj
0.0,32850,1,32850.0,32850.0,32850,32850,0.0,PushPop,:BasicsTransformerLM.layers.25.attn.v_proj
0.0,32819,1,32819.0,32819.0,32819,32819,0.0,PushPop,:BasicsTransformerLM.layers.29.attn.output_proj
0.0,32750,1,32750.0,32750.0,32750,32750,0.0,PushPop,:BasicsTransformerLM.layers.11.attn.output_proj
0.0,32750,1,32750.0,32750.0,32750,32750,0.0,PushPop,:BasicsTransformerLM.layers.27.attn.output_proj
0.0,32650,1,32650.0,32650.0,32650,32650,0.0,PushPop,:BasicsTransformerLM.layers.15.attn.q_proj
0.0,32580,1,32580.0,32580.0,32580,32580,0.0,PushPop,:BasicsTransformerLM.layers.3.attn.q_proj
0.0,32540,1,32540.0,32540.0,32540,32540,0.0,PushPop,:BasicsTransformerLM.layers.13.attn.output_proj
0.0,32480,1,32480.0,32480.0,32480,32480,0.0,PushPop,:BasicsTransformerLM.layers.16.attn.q_proj
0.0,32400,1,32400.0,32400.0,32400,32400,0.0,PushPop,:BasicsTransformerLM.layers.8.attn.output_proj
0.0,32280,1,32280.0,32280.0,32280,32280,0.0,PushPop,:BasicsTransformerLM.layers.23.attn.output_proj
0.0,32210,1,32210.0,32210.0,32210,32210,0.0,PushPop,:BasicsTransformerLM.layers.17.attn.k_proj
0.0,32160,1,32160.0,32160.0,32160,32160,0.0,PushPop,:BasicsTransformerLM.layers.1.attn.q_proj
0.0,32150,1,32150.0,32150.0,32150,32150,0.0,PushPop,:BasicsTransformerLM.layers.27.attn.q_proj
0.0,32140,1,32140.0,32140.0,32140,32140,0.0,PushPop,:BasicsTransformerLM.layers.6.attn.output_proj
0.0,32009,1,32009.0,32009.0,32009,32009,0.0,PushPop,:BasicsTransformerLM.layers.21.attn.output_proj
0.0,31969,1,31969.0,31969.0,31969,31969,0.0,PushPop,:BasicsTransformerLM.layers.7.attn.output_proj
0.0,31930,1,31930.0,31930.0,31930,31930,0.0,PushPop,:BasicsTransformerLM.layers.17.attn.output_proj
