Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Style,Range
0.1,2026022,1,2026022.0,2026022.0,2026022,2026022,0.0,PushPop,:BasicsTransformerLM.layers.21.ln1
0.1,1914704,1,1914704.0,1914704.0,1914704,1914704,0.0,PushPop,:BasicsTransformerLM.layers.26.ffn.w2
0.1,1913573,1,1913573.0,1913573.0,1913573,1913573,0.0,PushPop,:BasicsTransformerLM.layers.31.ffn.w2
0.1,1913453,1,1913453.0,1913453.0,1913453,1913453,0.0,PushPop,:BasicsTransformerLM.layers.30.ffn.w2
0.1,1913223,1,1913223.0,1913223.0,1913223,1913223,0.0,PushPop,:BasicsTransformerLM.layers.25.ffn.w2
0.1,1913144,1,1913144.0,1913144.0,1913144,1913144,0.0,PushPop,:BasicsTransformerLM.layers.23.ffn.w2
0.1,1912933,1,1912933.0,1912933.0,1912933,1912933,0.0,PushPop,:BasicsTransformerLM.layers.22.ffn.w2
0.1,1912883,1,1912883.0,1912883.0,1912883,1912883,0.0,PushPop,:BasicsTransformerLM.layers.27.ffn.w2
0.1,1912474,1,1912474.0,1912474.0,1912474,1912474,0.0,PushPop,:BasicsTransformerLM.layers.21.ffn.w2
0.1,1912313,1,1912313.0,1912313.0,1912313,1912313,0.0,PushPop,:BasicsTransformerLM.layers.28.ffn.w2
0.1,1911513,1,1911513.0,1911513.0,1911513,1911513,0.0,PushPop,:BasicsTransformerLM.layers.24.ffn.w2
0.1,1911484,1,1911484.0,1911484.0,1911484,1911484,0.0,PushPop,:BasicsTransformerLM.layers.29.ffn.w2
0.1,1910744,1,1910744.0,1910744.0,1910744,1910744,0.0,PushPop,:cub::DeviceRadixSort
0.1,1909864,1,1909864.0,1909864.0,1909864,1909864,0.0,PushPop,:BasicsTransformerLM.layers.20.ffn.w2
0.1,1866614,32,58331.7,35039.5,32280,105439,33737.2,PushPop,:computing output
0.1,1749616,32,54675.5,53995.0,50530,68109,3573.3,PushPop,:computing attention_scores
0.0,1581628,1,1581628.0,1581628.0,1581628,1581628,0.0,PushPop,:loss
0.0,1281932,1,1281932.0,1281932.0,1281932,1281932,0.0,PushPop,:BasicsTransformerLM.layers.0
0.0,1011746,1,1011746.0,1011746.0,1011746,1011746,0.0,PushPop,:BasicsTransformerLM.layers.1
0.0,978407,1,978407.0,978407.0,978407,978407,0.0,PushPop,:BasicsTransformerLM.layers.4
0.0,978266,1,978266.0,978266.0,978266,978266,0.0,PushPop,:BasicsTransformerLM.layers.2
0.0,964686,1,964686.0,964686.0,964686,964686,0.0,PushPop,:BasicsTransformerLM.layers.3
0.0,962937,1,962937.0,962937.0,962937,962937,0.0,PushPop,:BasicsTransformerLM.layers.10
0.0,962017,1,962017.0,962017.0,962017,962017,0.0,PushPop,:BasicsTransformerLM.layers.6
0.0,959487,1,959487.0,959487.0,959487,959487,0.0,PushPop,:BasicsTransformerLM.layers.8
0.0,958586,1,958586.0,958586.0,958586,958586,0.0,PushPop,:BasicsTransformerLM.layers.9
0.0,958036,1,958036.0,958036.0,958036,958036,0.0,PushPop,:BasicsTransformerLM.layers.5
0.0,957336,1,957336.0,957336.0,957336,957336,0.0,PushPop,:BasicsTransformerLM.layers.7
0.0,954276,1,954276.0,954276.0,954276,954276,0.0,PushPop,:BasicsTransformerLM.layers.12
0.0,953507,1,953507.0,953507.0,953507,953507,0.0,PushPop,:BasicsTransformerLM.layers.14
0.0,949337,1,949337.0,949337.0,949337,949337,0.0,PushPop,:BasicsTransformerLM.layers.18
0.0,949317,1,949317.0,949317.0,949317,949317,0.0,PushPop,:BasicsTransformerLM.layers.11
0.0,945687,1,945687.0,945687.0,945687,945687,0.0,PushPop,:BasicsTransformerLM.layers.13
0.0,942627,1,942627.0,942627.0,942627,942627,0.0,PushPop,:BasicsTransformerLM.layers.17
0.0,942307,1,942307.0,942307.0,942307,942307,0.0,PushPop,:BasicsTransformerLM.layers.19
0.0,933187,1,933187.0,933187.0,933187,933187,0.0,PushPop,:BasicsTransformerLM.layers.16
0.0,933177,1,933177.0,933177.0,933177,933177,0.0,PushPop,:BasicsTransformerLM.layers.15
0.0,896718,1,896718.0,896718.0,896718,896718,0.0,PushPop,:BasicsTransformerLM.layers.0.attn
0.0,667051,1,667051.0,667051.0,667051,667051,0.0,PushPop,:BasicsTransformerLM.layers.29.ln2
0.0,664110,1,664110.0,664110.0,664110,664110,0.0,PushPop,:BasicsTransformerLM.layers.1.attn
0.0,663311,1,663311.0,663311.0,663311,663311,0.0,PushPop,:BasicsTransformerLM.layers.26.ln2
0.0,662440,1,662440.0,662440.0,662440,662440,0.0,PushPop,:BasicsTransformerLM.layers.22.ln2
0.0,660390,1,660390.0,660390.0,660390,660390,0.0,PushPop,:BasicsTransformerLM.layers.31.ln2
0.0,659581,1,659581.0,659581.0,659581,659581,0.0,PushPop,:BasicsTransformerLM.layers.24.ln2
0.0,638531,1,638531.0,638531.0,638531,638531,0.0,PushPop,:BasicsTransformerLM.layers.10.attn
0.0,636511,1,636511.0,636511.0,636511,636511,0.0,PushPop,:BasicsTransformerLM.layers.2.attn
0.0,633601,1,633601.0,633601.0,633601,633601,0.0,PushPop,:BasicsTransformerLM.layers.4.attn
0.0,629341,1,629341.0,629341.0,629341,629341,0.0,PushPop,:BasicsTransformerLM.layers.3.attn
0.0,627561,1,627561.0,627561.0,627561,627561,0.0,PushPop,:BasicsTransformerLM.layers.18.attn
0.0,624111,1,624111.0,624111.0,624111,624111,0.0,PushPop,:BasicsTransformerLM.layers.8.attn
0.0,623561,1,623561.0,623561.0,623561,623561,0.0,PushPop,:BasicsTransformerLM.layers.9.attn
0.0,623061,1,623061.0,623061.0,623061,623061,0.0,PushPop,:BasicsTransformerLM.layers.7.attn
0.0,622971,1,622971.0,622971.0,622971,622971,0.0,PushPop,:BasicsTransformerLM.layers.6.attn
0.0,620561,1,620561.0,620561.0,620561,620561,0.0,PushPop,:BasicsTransformerLM.layers.5.attn
0.0,619621,1,619621.0,619621.0,619621,619621,0.0,PushPop,:BasicsTransformerLM.layers.12.attn
0.0,619121,1,619121.0,619121.0,619121,619121,0.0,PushPop,:BasicsTransformerLM.layers.14.attn
0.0,619101,1,619101.0,619101.0,619101,619101,0.0,PushPop,:BasicsTransformerLM.layers.19.attn
0.0,618371,1,618371.0,618371.0,618371,618371,0.0,PushPop,:BasicsTransformerLM.layers.20.attn
0.0,617581,1,617581.0,617581.0,617581,617581,0.0,PushPop,:BasicsTransformerLM.layers.11.attn
0.0,614992,1,614992.0,614992.0,614992,614992,0.0,PushPop,:BasicsTransformerLM.layers.13.attn
0.0,614222,1,614222.0,614222.0,614222,614222,0.0,PushPop,:BasicsTransformerLM.layers.17.attn
0.0,610711,1,610711.0,610711.0,610711,610711,0.0,PushPop,:BasicsTransformerLM.layers.15.attn
0.0,609112,1,609112.0,609112.0,609112,609112,0.0,PushPop,:BasicsTransformerLM.layers.16.attn
0.0,568392,1,568392.0,568392.0,568392,568392,0.0,PushPop,:BasicsTransformerLM.layers.25.ln2
0.0,568392,1,568392.0,568392.0,568392,568392,0.0,PushPop,:BasicsTransformerLM.layers.27.ln2
0.0,568292,1,568292.0,568292.0,568292,568292,0.0,PushPop,:BasicsTransformerLM.layers.23.ln2
0.0,567552,1,567552.0,567552.0,567552,567552,0.0,PushPop,:BasicsTransformerLM.layers.30.ln2
0.0,567122,1,567122.0,567122.0,567122,567122,0.0,PushPop,:BasicsTransformerLM.layers.21.ln2
0.0,566893,1,566893.0,566893.0,566893,566893,0.0,PushPop,:BasicsTransformerLM.layers.28.ln2
0.0,538353,1,538353.0,538353.0,538353,538353,0.0,PushPop,:BasicsTransformerLM.layers.29.attn.output_proj
0.0,537622,1,537622.0,537622.0,537622,537622,0.0,PushPop,:BasicsTransformerLM.layers.24.attn.output_proj
0.0,537583,1,537583.0,537583.0,537583,537583,0.0,PushPop,:BasicsTransformerLM.layers.31.attn.output_proj
0.0,537472,1,537472.0,537472.0,537472,537472,0.0,PushPop,:BasicsTransformerLM.layers.21.attn.output_proj
0.0,537203,1,537203.0,537203.0,537203,537203,0.0,PushPop,:BasicsTransformerLM.layers.22.attn.output_proj
0.0,537172,1,537172.0,537172.0,537172,537172,0.0,PushPop,:BasicsTransformerLM.layers.23.attn.output_proj
0.0,537123,1,537123.0,537123.0,537123,537123,0.0,PushPop,:BasicsTransformerLM.layers.26.attn.output_proj
0.0,536713,1,536713.0,536713.0,536713,536713,0.0,PushPop,:BasicsTransformerLM.layers.28.attn.output_proj
0.0,536633,1,536633.0,536633.0,536633,536633,0.0,PushPop,:BasicsTransformerLM.layers.27.attn.output_proj
0.0,536162,1,536162.0,536162.0,536162,536162,0.0,PushPop,:BasicsTransformerLM.layers.30.attn.output_proj
0.0,535683,1,535683.0,535683.0,535683,535683,0.0,PushPop,:BasicsTransformerLM.layers.25.attn.output_proj
0.0,443004,1,443004.0,443004.0,443004,443004,0.0,PushPop,:BasicsTransformerLM.layers.31.attn.v_proj
0.0,439504,1,439504.0,439504.0,439504,439504,0.0,PushPop,:BasicsTransformerLM.layers.28.attn.v_proj
0.0,439484,1,439484.0,439484.0,439484,439484,0.0,PushPop,:BasicsTransformerLM.layers.26.attn.v_proj
0.0,438284,1,438284.0,438284.0,438284,438284,0.0,PushPop,:BasicsTransformerLM.layers.22.attn.v_proj
0.0,438204,1,438204.0,438204.0,438204,438204,0.0,PushPop,:BasicsTransformerLM.layers.23.attn.v_proj
0.0,435794,1,435794.0,435794.0,435794,435794,0.0,PushPop,:BasicsTransformerLM.layers.27.attn.v_proj
