size,mode,warmup,iters,autocast,peak_memory_mib,forward_mean_ms,forward_std_ms,ctx_length,backward_mean_ms,backward_std_ms,optim_mean_ms,optim_std_ms
xl,f,5,10,False,13154.05078125,37.77477209223434,0.19924584654057037,128,,,,
xl,f,5,10,False,15305.681640625,357.92334629991274,0.48563384179485847,2048,,,,
xl,train,5,10,False,52633.99462890625,39.240376398083754,2.7546612944670925,128,77.96620169829112,0.19928957390385274,80.42115429998375,0.5553799770782103
xl,train,5,10,False,93355.7294921875,362.8398012020625,2.8566026296351836,2048,698.1025414017495,0.6036871126050298,79.58839110506233,0.12976103659396124
xl,f,5,10,True,13194.05078125,42.74335240115761,1.6349072093811232,128,,,,
xl,f,5,10,True,14783.681640625,94.93197730334941,0.18362349485082988,2048,,,,
xl,train,5,10,True,52633.99462890625,39.30763130483683,2.0224327950039562,128,78.13869410019834,0.13485126233206918,80.2771157992538,0.08960292634858959
xl,train,5,10,True,93355.7294921875,358.3995088119991,0.7207061872798869,2048,697.5529292947613,0.600116713392321,79.56738310167566,0.0588447958543498
