Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Style,Range
0.2,1385139,1,1385139.0,1385139.0,1385139,1385139,0.0,PushPop,:BasicsTransformerLM.layers.11
0.2,1384884,1,1384884.0,1384884.0,1384884,1384884,0.0,PushPop,:BasicsTransformerLM.layers.22
0.2,1381646,1,1381646.0,1381646.0,1381646,1381646,0.0,PushPop,:BasicsTransformerLM.layers.18
0.2,1375759,1,1375759.0,1375759.0,1375759,1375759,0.0,PushPop,:BasicsTransformerLM.layers.8
0.2,1374095,1,1374095.0,1374095.0,1374095,1374095,0.0,PushPop,:BasicsTransformerLM.layers.29
0.2,1372916,1,1372916.0,1372916.0,1372916,1372916,0.0,PushPop,:BasicsTransformerLM.layers.26
0.2,1364895,1,1364895.0,1364895.0,1364895,1364895,0.0,PushPop,:BasicsTransformerLM.layers.23
0.2,1360141,1,1360141.0,1360141.0,1360141,1360141,0.0,PushPop,:BasicsTransformerLM.layers.25
0.2,1357434,1,1357434.0,1357434.0,1357434,1357434,0.0,PushPop,:BasicsTransformerLM.layers.31
0.2,1354573,1,1354573.0,1354573.0,1354573,1354573,0.0,PushPop,:BasicsTransformerLM.layers.15
0.2,1106000,1,1106000.0,1106000.0,1106000,1106000,0.0,PushPop,:BasicsTransformerLM.layers.0.attn
0.2,951306,1,951306.0,951306.0,951306,951306,0.0,PushPop,:BasicsTransformerLM.layers.3.attn
0.2,935123,1,935123.0,935123.0,935123,935123,0.0,PushPop,:BasicsTransformerLM.layers.14.attn
0.2,933871,1,933871.0,933871.0,933871,933871,0.0,PushPop,:BasicsTransformerLM.layers.6.attn
0.2,931593,1,931593.0,931593.0,931593,931593,0.0,PushPop,:BasicsTransformerLM.layers.13.attn
0.2,928176,1,928176.0,928176.0,928176,928176,0.0,PushPop,:BasicsTransformerLM.layers.1.attn
0.2,926425,1,926425.0,926425.0,926425,926425,0.0,PushPop,:BasicsTransformerLM.layers.16.attn
0.2,922991,1,922991.0,922991.0,922991,922991,0.0,PushPop,:BasicsTransformerLM.layers.7.attn
0.2,922196,1,922196.0,922196.0,922196,922196,0.0,PushPop,:BasicsTransformerLM.layers.2.attn
0.2,920872,1,920872.0,920872.0,920872,920872,0.0,PushPop,:BasicsTransformerLM.layers.17.attn
0.2,920360,1,920360.0,920360.0,920360,920360,0.0,PushPop,:BasicsTransformerLM.layers.30.attn
0.2,919395,1,919395.0,919395.0,919395,919395,0.0,PushPop,:BasicsTransformerLM.layers.9.attn
0.2,918563,1,918563.0,918563.0,918563,918563,0.0,PushPop,:BasicsTransformerLM.layers.27.attn
0.2,915991,1,915991.0,915991.0,915991,915991,0.0,PushPop,:BasicsTransformerLM.layers.24.attn
0.2,913372,1,913372.0,913372.0,913372,913372,0.0,PushPop,:BasicsTransformerLM.layers.20.attn
0.2,911806,1,911806.0,911806.0,911806,911806,0.0,PushPop,:BasicsTransformerLM.layers.4.attn
0.2,908713,1,908713.0,908713.0,908713,908713,0.0,PushPop,:BasicsTransformerLM.layers.12.attn
0.2,908390,1,908390.0,908390.0,908390,908390,0.0,PushPop,:BasicsTransformerLM.layers.5.attn
0.2,908136,1,908136.0,908136.0,908136,908136,0.0,PushPop,:BasicsTransformerLM.layers.21.attn
0.2,907790,1,907790.0,907790.0,907790,907790,0.0,PushPop,:BasicsTransformerLM.layers.28.attn
0.2,903437,1,903437.0,903437.0,903437,903437,0.0,PushPop,:BasicsTransformerLM.layers.8.attn
0.2,903038,1,903038.0,903038.0,903038,903038,0.0,PushPop,:BasicsTransformerLM.layers.11.attn
0.2,902286,1,902286.0,902286.0,902286,902286,0.0,PushPop,:BasicsTransformerLM.layers.26.attn
0.2,900327,1,900327.0,900327.0,900327,900327,0.0,PushPop,:BasicsTransformerLM.layers.23.attn
0.2,897423,1,897423.0,897423.0,897423,897423,0.0,PushPop,:BasicsTransformerLM.layers.10.attn
0.2,893739,1,893739.0,893739.0,893739,893739,0.0,PushPop,:BasicsTransformerLM.layers.19.attn
0.2,891004,1,891004.0,891004.0,891004,891004,0.0,PushPop,:BasicsTransformerLM.layers.29.attn
0.2,890247,1,890247.0,890247.0,890247,890247,0.0,PushPop,:BasicsTransformerLM.layers.25.attn
0.2,889866,1,889866.0,889866.0,889866,889866,0.0,PushPop,:BasicsTransformerLM.layers.18.attn
0.2,884570,1,884570.0,884570.0,884570,884570,0.0,PushPop,:BasicsTransformerLM.layers.22.attn
0.2,884071,1,884071.0,884071.0,884071,884071,0.0,PushPop,:BasicsTransformerLM.layers.15.attn
0.2,874679,1,874679.0,874679.0,874679,874679,0.0,PushPop,:BasicsTransformerLM.layers.31.attn
0.0,247375,1,247375.0,247375.0,247375,247375,0.0,PushPop,:BasicsTransformerLM.layers.7.ffn
0.0,245481,1,245481.0,245481.0,245481,245481,0.0,PushPop,:BasicsTransformerLM.layers.0.ffn
0.0,243079,1,243079.0,243079.0,243079,243079,0.0,PushPop,:BasicsTransformerLM.layers.27.ffn
0.0,241371,1,241371.0,241371.0,241371,241371,0.0,PushPop,:BasicsTransformerLM.layers.12.ffn
0.0,234809,1,234809.0,234809.0,234809,234809,0.0,PushPop,:BasicsTransformerLM.layers.14.ffn
0.0,231869,1,231869.0,231869.0,231869,231869,0.0,PushPop,:BasicsTransformerLM.layers.11.ffn
0.0,230815,1,230815.0,230815.0,230815,230815,0.0,PushPop,:BasicsTransformerLM.layers.28.ffn
0.0,228972,1,228972.0,228972.0,228972,228972,0.0,PushPop,:BasicsTransformerLM.layers.19.ffn
0.0,227176,1,227176.0,227176.0,227176,227176,0.0,PushPop,:BasicsTransformerLM.layers.31.ffn
0.0,226622,1,226622.0,226622.0,226622,226622,0.0,PushPop,:BasicsTransformerLM.layers.18.ffn
0.0,226498,1,226498.0,226498.0,226498,226498,0.0,PushPop,:BasicsTransformerLM.layers.24.ffn
0.0,221037,1,221037.0,221037.0,221037,221037,0.0,PushPop,:BasicsTransformerLM.layers.5.ffn
0.0,218700,1,218700.0,218700.0,218700,218700,0.0,PushPop,:BasicsTransformerLM.layers.29.ffn
0.0,218694,1,218694.0,218694.0,218694,218694,0.0,PushPop,:BasicsTransformerLM.layers.22.ffn
0.0,217738,1,217738.0,217738.0,217738,217738,0.0,PushPop,:BasicsTransformerLM.layers.17.ffn
0.0,214511,1,214511.0,214511.0,214511,214511,0.0,PushPop,:BasicsTransformerLM.layers.4.ffn
0.0,213090,1,213090.0,213090.0,213090,213090,0.0,PushPop,:BasicsTransformerLM.layers.3.ffn
0.0,212805,1,212805.0,212805.0,212805,212805,0.0,PushPop,:BasicsTransformerLM.layers.10.ffn
0.0,212367,1,212367.0,212367.0,212367,212367,0.0,PushPop,:BasicsTransformerLM.layers.16.ffn
0.0,211582,1,211582.0,211582.0,211582,211582,0.0,PushPop,:BasicsTransformerLM.layers.21.ffn
0.0,210995,1,210995.0,210995.0,210995,210995,0.0,PushPop,:BasicsTransformerLM.layers.6.ffn
0.0,210539,1,210539.0,210539.0,210539,210539,0.0,PushPop,:BasicsTransformerLM.layers.13.ffn
0.0,209396,1,209396.0,209396.0,209396,209396,0.0,PushPop,:BasicsTransformerLM.layers.26.ffn
0.0,209004,1,209004.0,209004.0,209004,209004,0.0,PushPop,:BasicsTransformerLM.layers.1.ffn
0.0,208852,1,208852.0,208852.0,208852,208852,0.0,PushPop,:BasicsTransformerLM.layers.2.ffn
0.0,208584,1,208584.0,208584.0,208584,208584,0.0,PushPop,:BasicsTransformerLM.layers.20.ffn
0.0,207523,1,207523.0,207523.0,207523,207523,0.0,PushPop,:BasicsTransformerLM.layers.9.ffn
0.0,206627,1,206627.0,206627.0,206627,206627,0.0,PushPop,:BasicsTransformerLM.layers.8.ffn
0.0,206042,1,206042.0,206042.0,206042,206042,0.0,PushPop,:BasicsTransformerLM.layers.23.ffn
0.0,203566,1,203566.0,203566.0,203566,203566,0.0,PushPop,:BasicsTransformerLM.layers.25.ffn
0.0,203477,1,203477.0,203477.0,203477,203477,0.0,PushPop,:BasicsTransformerLM.layers.15.ffn
0.0,202035,1,202035.0,202035.0,202035,202035,0.0,PushPop,:BasicsTransformerLM.layers.30.ffn
0.0,172293,1,172293.0,172293.0,172293,172293,0.0,PushPop,:loss
0.0,137986,1,137986.0,137986.0,137986,137986,0.0,PushPop,:BasicsTransformerLM.layers.0.attn.q_proj
0.0,126819,1,126819.0,126819.0,126819,126819,0.0,PushPop,:BasicsTransformerLM.layers.17.ln2
0.0,124862,1,124862.0,124862.0,124862,124862,0.0,PushPop,:BasicsTransformerLM.layers.0.ln1
0.0,120798,1,120798.0,120798.0,120798,120798,0.0,PushPop,:BasicsTransformerLM.layers.5.ln2
0.0,119303,1,119303.0,119303.0,119303,119303,0.0,PushPop,:BasicsTransformerLM.layers.22.ln2
0.0,117542,1,117542.0,117542.0,117542,117542,0.0,PushPop,:BasicsTransformerLM.layers.4.ln2
0.0,115507,1,115507.0,115507.0,115507,115507,0.0,PushPop,:BasicsTransformerLM.layers.21.ln2
0.0,111880,1,111880.0,111880.0,111880,111880,0.0,PushPop,:BasicsTransformerLM.layers.2.ln1
0.0,110157,1,110157.0,110157.0,110157,110157,0.0,PushPop,:BasicsTransformerLM.layers.10.ln1
0.0,108545,1,108545.0,108545.0,108545,108545,0.0,PushPop,:BasicsTransformerLM.layers.0.ln2
0.0,107254,1,107254.0,107254.0,107254,107254,0.0,PushPop,:BasicsTransformerLM.layers.27.ln2
0.0,106439,1,106439.0,106439.0,106439,106439,0.0,PushPop,:BasicsTransformerLM.layers.3.ln2
0.0,104964,1,104964.0,104964.0,104964,104964,0.0,PushPop,:BasicsTransformerLM.layers.9.ln1
0.0,104660,1,104660.0,104660.0,104660,104660,0.0,PushPop,:BasicsTransformerLM.layers.14.ln2
0.0,103760,1,103760.0,103760.0,103760,103760,0.0,PushPop,:BasicsTransformerLM.layers.10.ln2
0.0,103317,1,103317.0,103317.0,103317,103317,0.0,PushPop,:BasicsTransformerLM.layers.20.ln2
0.0,102881,1,102881.0,102881.0,102881,102881,0.0,PushPop,:BasicsTransformerLM.layers.24.ln2
0.0,102763,1,102763.0,102763.0,102763,102763,0.0,PushPop,:BasicsTransformerLM.layers.7.ln2
0.0,101436,1,101436.0,101436.0,101436,101436,0.0,PushPop,:BasicsTransformerLM.layers.25.ln2
0.0,101147,1,101147.0,101147.0,101147,101147,0.0,PushPop,:BasicsTransformerLM.layers.6.ln2
0.0,101090,1,101090.0,101090.0,101090,101090,0.0,PushPop,:BasicsTransformerLM.layers.3.ln1
0.0,101000,1,101000.0,101000.0,101000,101000,0.0,PushPop,:BasicsTransformerLM.layers.28.ln2
0.0,100665,1,100665.0,100665.0,100665,100665,0.0,PushPop,:BasicsTransformerLM.layers.13.ln2
0.0,100382,1,100382.0,100382.0,100382,100382,0.0,PushPop,:BasicsTransformerLM.layers.16.ln2
0.0,100120,1,100120.0,100120.0,100120,100120,0.0,PushPop,:BasicsTransformerLM.layers.15.ln2
0.0,100003,1,100003.0,100003.0,100003,100003,0.0,PushPop,:BasicsTransformerLM.layers.2.ln2
0.0,99988,1,99988.0,99988.0,99988,99988,0.0,PushPop,:BasicsTransformerLM.layers.26.ln2
0.0,99605,1,99605.0,99605.0,99605,99605,0.0,PushPop,:BasicsTransformerLM.layers.12.ln2
0.0,99510,1,99510.0,99510.0,99510,99510,0.0,PushPop,:BasicsTransformerLM.layers.19.ln2
0.0,99196,1,99196.0,99196.0,99196,99196,0.0,PushPop,:BasicsTransformerLM.layers.9.ln2
0.0,99047,1,99047.0,99047.0,99047,99047,0.0,PushPop,:BasicsTransformerLM.layers.1.ln2
0.0,98991,1,98991.0,98991.0,98991,98991,0.0,PushPop,:BasicsTransformerLM.layers.8.ln2
0.0,98887,1,98887.0,98887.0,98887,98887,0.0,PushPop,:BasicsTransformerLM.layers.30.ln2
0.0,97712,1,97712.0,97712.0,97712,97712,0.0,PushPop,:BasicsTransformerLM.layers.31.ln2
0.0,97508,1,97508.0,97508.0,97508,97508,0.0,PushPop,:BasicsTransformerLM.layers.23.ln2
0.0,97453,1,97453.0,97453.0,97453,97453,0.0,PushPop,:BasicsTransformerLM.layers.11.ln2
0.0,97022,1,97022.0,97022.0,97022,97022,0.0,PushPop,:BasicsTransformerLM.layers.18.ln2
0.0,95518,1,95518.0,95518.0,95518,95518,0.0,PushPop,:BasicsTransformerLM.layers.29.ln2
0.0,94651,1,94651.0,94651.0,94651,94651,0.0,PushPop,:BasicsTransformerLM.layers.1.ln1
0.0,93289,1,93289.0,93289.0,93289,93289,0.0,PushPop,:BasicsTransformerLM.layers.20.ln1
0.0,92792,1,92792.0,92792.0,92792,92792,0.0,PushPop,:BasicsTransformerLM.layers.18.ln1
0.0,92402,1,92402.0,92402.0,92402,92402,0.0,PushPop,:BasicsTransformerLM.layers.28.ln1
0.0,92331,1,92331.0,92331.0,92331,92331,0.0,PushPop,:BasicsTransformerLM.layers.29.ln1
0.0,92178,1,92178.0,92178.0,92178,92178,0.0,PushPop,:BasicsTransformerLM.layers.30.ln1
0.0,91889,1,91889.0,91889.0,91889,91889,0.0,PushPop,:BasicsTransformerLM.layers.25.ln1
0.0,91600,1,91600.0,91600.0,91600,91600,0.0,PushPop,:BasicsTransformerLM.layers.13.ln1
0.0,91422,1,91422.0,91422.0,91422,91422,0.0,PushPop,:BasicsTransformerLM.layers.19.ln1
0.0,91299,1,91299.0,91299.0,91299,91299,0.0,PushPop,:BasicsTransformerLM.layers.15.ln1
0.0,91232,1,91232.0,91232.0,91232,91232,0.0,PushPop,:BasicsTransformerLM.layers.5.ln1
0.0,90884,1,90884.0,90884.0,90884,90884,0.0,PushPop,:BasicsTransformerLM.layers.6.ln1
0.0,90174,1,90174.0,90174.0,90174,90174,0.0,PushPop,:BasicsTransformerLM.layers.8.ln1
0.0,88958,1,88958.0,88958.0,88958,88958,0.0,PushPop,:BasicsTransformerLM.layers.23.ln1
0.0,88932,1,88932.0,88932.0,88932,88932,0.0,PushPop,:BasicsTransformerLM.ln_final
0.0,88277,1,88277.0,88277.0,88277,88277,0.0,PushPop,:BasicsTransformerLM.layers.22.ln1
0.0,87502,1,87502.0,87502.0,87502,87502,0.0,PushPop,:BasicsTransformerLM.layers.14.ln1
0.0,87367,1,87367.0,87367.0,87367,87367,0.0,PushPop,:BasicsTransformerLM.layers.12.ln1
0.0,86781,1,86781.0,86781.0,86781,86781,0.0,PushPop,:BasicsTransformerLM.layers.27.ln1
0.0,86599,1,86599.0,86599.0,86599,86599,0.0,PushPop,:BasicsTransformerLM.layers.24.ln1
0.0,86460,1,86460.0,86460.0,86460,86460,0.0,PushPop,:BasicsTransformerLM.layers.7.ln1
0.0,86424,1,86424.0,86424.0,86424,86424,0.0,PushPop,:BasicsTransformerLM.layers.4.ln1
0.0,85445,1,85445.0,85445.0,85445,85445,0.0,PushPop,:BasicsTransformerLM.layers.26.ln1
0.0,85132,1,85132.0,85132.0,85132,85132,0.0,PushPop,:BasicsTransformerLM.layers.17.ln1
0.0,84935,1,84935.0,84935.0,84935,84935,0.0,PushPop,:BasicsTransformerLM.layers.11.ln1
0.0,84883,1,84883.0,84883.0,84883,84883,0.0,PushPop,:BasicsTransformerLM.layers.31.ln1
0.0,83913,1,83913.0,83913.0,83913,83913,0.0,PushPop,:BasicsTransformerLM.layers.16.ln1
0.0,82695,1,82695.0,82695.0,82695,82695,0.0,PushPop,:BasicsTransformerLM.token_embeddings
0.0,82525,1,82525.0,82525.0,82525,82525,0.0,PushPop,:BasicsTransformerLM.layers.21.ln1
0.0,69704,1,69704.0,69704.0,69704,69704,0.0,PushPop,:BasicsTransformerLM.layers.12.ffn.w1
0.0,69221,1,69221.0,69221.0,69221,69221,0.0,PushPop,:BasicsTransformerLM.layers.25.attn.output_proj
0.0,66791,1,66791.0,66791.0,66791,66791,0.0,PushPop,:BasicsTransformerLM.layers.0.ffn.w3
0.0,64135,1,64135.0,64135.0,64135,64135,0.0,PushPop,:BasicsTransformerLM.layers.11.ffn.w1
0.0,63508,1,63508.0,63508.0,63508,63508,0.0,PushPop,:BasicsTransformerLM.layers.17.attn.q_proj
0.0,63234,1,63234.0,63234.0,63234,63234,0.0,PushPop,:BasicsTransformerLM.layers.26.attn.q_proj
0.0,63022,1,63022.0,63022.0,63022,63022,0.0,PushPop,:BasicsTransformerLM.layers.16.attn.q_proj
0.0,62451,1,62451.0,62451.0,62451,62451,0.0,PushPop,:BasicsTransformerLM.layers.27.attn.k_proj
0.0,62027,1,62027.0,62027.0,62027,62027,0.0,PushPop,:BasicsTransformerLM.layers.19.ffn.w2
0.0,60996,1,60996.0,60996.0,60996,60996,0.0,PushPop,:BasicsTransformerLM.layers.3.attn.output_proj
0.0,60414,1,60414.0,60414.0,60414,60414,0.0,PushPop,:BasicsTransformerLM.layers.14.ffn.w2
0.0,59809,1,59809.0,59809.0,59809,59809,0.0,PushPop,:BasicsTransformerLM.layers.27.ffn.w1
0.0,59134,1,59134.0,59134.0,59134,59134,0.0,PushPop,:BasicsTransformerLM.layers.24.ffn.w2
0.0,58867,1,58867.0,58867.0,58867,58867,0.0,PushPop,:BasicsTransformerLM.layers.21.attn.q_proj
0.0,58369,1,58369.0,58369.0,58369,58369,0.0,PushPop,:BasicsTransformerLM.layers.14.attn.output_proj
0.0,57799,1,57799.0,57799.0,57799,57799,0.0,PushPop,:BasicsTransformerLM.layers.29.ffn.w2
0.0,56828,1,56828.0,56828.0,56828,56828,0.0,PushPop,:BasicsTransformerLM.layers.22.ffn.w1
0.0,56687,1,56687.0,56687.0,56687,56687,0.0,PushPop,:BasicsTransformerLM.layers.31.ffn.w1
0.0,56604,1,56604.0,56604.0,56604,56604,0.0,PushPop,:BasicsTransformerLM.layers.24.attn.output_proj
0.0,56603,1,56603.0,56603.0,56603,56603,0.0,PushPop,:BasicsTransformerLM.layers.0.attn.output_proj
0.0,56099,1,56099.0,56099.0,56099,56099,0.0,PushPop,:BasicsTransformerLM.layers.22.attn.q_proj
0.0,56002,1,56002.0,56002.0,56002,56002,0.0,PushPop,:BasicsTransformerLM.layers.15.attn.output_proj
0.0,55816,1,55816.0,55816.0,55816,55816,0.0,PushPop,:BasicsTransformerLM.layers.3.attn.q_proj
0.0,55621,1,55621.0,55621.0,55621,55621,0.0,PushPop,:BasicsTransformerLM.layers.20.attn.output_proj
0.0,55525,1,55525.0,55525.0,55525,55525,0.0,PushPop,:BasicsTransformerLM.layers.5.attn.q_proj
0.0,55336,1,55336.0,55336.0,55336,55336,0.0,PushPop,:BasicsTransformerLM.layers.4.ffn.w1
0.0,55176,1,55176.0,55176.0,55176,55176,0.0,PushPop,:BasicsTransformerLM.layers.5.ffn.w1
0.0,54971,1,54971.0,54971.0,54971,54971,0.0,PushPop,:BasicsTransformerLM.layers.17.ffn.w1
0.0,54653,1,54653.0,54653.0,54653,54653,0.0,PushPop,:BasicsTransformerLM.layers.10.ffn.w1
0.0,54370,1,54370.0,54370.0,54370,54370,0.0,PushPop,:BasicsTransformerLM.layers.0.attn.k_proj
0.0,53865,1,53865.0,53865.0,53865,53865,0.0,PushPop,:BasicsTransformerLM.layers.21.ffn.w1
0.0,53849,1,53849.0,53849.0,53849,53849,0.0,PushPop,:BasicsTransformerLM.layers.12.attn.k_proj
0.0,53140,1,53140.0,53140.0,53140,53140,0.0,PushPop,:BasicsTransformerLM.layers.2.attn.output_proj
0.0,53021,1,53021.0,53021.0,53021,53021,0.0,PushPop,:BasicsTransformerLM.layers.30.attn.output_proj
0.0,53017,1,53017.0,53017.0,53017,53017,0.0,PushPop,:BasicsTransformerLM.layers.2.attn.q_proj
0.0,52689,1,52689.0,52689.0,52689,52689,0.0,PushPop,:BasicsTransformerLM.layers.10.attn.q_proj
0.0,52545,1,52545.0,52545.0,52545,52545,0.0,PushPop,:BasicsTransformerLM.layers.7.attn.output_proj
0.0,52386,1,52386.0,52386.0,52386,52386,0.0,PushPop,:BasicsTransformerLM.layers.7.ffn.w3
0.0,52286,1,52286.0,52286.0,52286,52286,0.0,PushPop,:BasicsTransformerLM.layers.3.ffn.w1
0.0,52093,1,52093.0,52093.0,52093,52093,0.0,PushPop,:BasicsTransformerLM.layers.6.attn.output_proj
0.0,51947,1,51947.0,51947.0,51947,51947,0.0,PushPop,:BasicsTransformerLM.layers.30.attn.q_proj
0.0,51891,1,51891.0,51891.0,51891,51891,0.0,PushPop,:BasicsTransformerLM.layers.0.ffn.w1
0.0,51742,1,51742.0,51742.0,51742,51742,0.0,PushPop,:BasicsTransformerLM.layers.10.attn.output_proj
0.0,51583,1,51583.0,51583.0,51583,51583,0.0,PushPop,:BasicsTransformerLM.layers.28.attn.output_proj
0.0,51491,1,51491.0,51491.0,51491,51491,0.0,PushPop,:BasicsTransformerLM.layers.1.ffn.w1
0.0,51421,1,51421.0,51421.0,51421,51421,0.0,PushPop,:BasicsTransformerLM.layers.14.ffn.w1
0.0,51252,1,51252.0,51252.0,51252,51252,0.0,PushPop,:BasicsTransformerLM.layers.13.attn.output_proj
0.0,51037,1,51037.0,51037.0,51037,51037,0.0,PushPop,:BasicsTransformerLM.layers.9.attn.q_proj
0.0,50689,1,50689.0,50689.0,50689,50689,0.0,PushPop,:BasicsTransformerLM.layers.27.attn.output_proj
0.0,50680,1,50680.0,50680.0,50680,50680,0.0,PushPop,:BasicsTransformerLM.layers.6.ffn.w1
0.0,50676,1,50676.0,50676.0,50676,50676,0.0,PushPop,:BasicsTransformerLM.layers.1.attn.q_proj
0.0,50592,1,50592.0,50592.0,50592,50592,0.0,PushPop,:BasicsTransformerLM.layers.8.attn.q_proj
0.0,50551,1,50551.0,50551.0,50551,50551,0.0,PushPop,:BasicsTransformerLM.layers.13.ffn.w1
0.0,50419,1,50419.0,50419.0,50419,50419,0.0,PushPop,:BasicsTransformerLM.layers.9.attn.output_proj
0.0,50327,1,50327.0,50327.0,50327,50327,0.0,PushPop,:BasicsTransformerLM.layers.12.attn.output_proj
0.0,50293,1,50293.0,50293.0,50293,50293,0.0,PushPop,:BasicsTransformerLM.layers.19.ffn.w1
0.0,50252,1,50252.0,50252.0,50252,50252,0.0,PushPop,:BasicsTransformerLM.layers.11.attn.output_proj
0.0,50249,1,50249.0,50249.0,50249,50249,0.0,PushPop,:BasicsTransformerLM.layers.20.ffn.w1
0.0,50144,1,50144.0,50144.0,50144,50144,0.0,PushPop,:BasicsTransformerLM.layers.17.attn.output_proj
0.0,49888,1,49888.0,49888.0,49888,49888,0.0,PushPop,:BasicsTransformerLM.layers.1.attn.output_proj
0.0,49627,1,49627.0,49627.0,49627,49627,0.0,PushPop,:BasicsTransformerLM.layers.9.ffn.w1
0.0,49578,1,49578.0,49578.0,49578,49578,0.0,PushPop,:BasicsTransformerLM.layers.7.ffn.w1
0.0,49489,1,49489.0,49489.0,49489,49489,0.0,PushPop,:BasicsTransformerLM.layers.24.ffn.w1
0.0,49481,1,49481.0,49481.0,49481,49481,0.0,PushPop,:BasicsTransformerLM.layers.8.attn.output_proj
0.0,49440,1,49440.0,49440.0,49440,49440,0.0,PushPop,:BasicsTransformerLM.layers.26.attn.output_proj
0.0,49383,1,49383.0,49383.0,49383,49383,0.0,PushPop,:BasicsTransformerLM.layers.31.attn.output_proj
0.0,49352,1,49352.0,49352.0,49352,49352,0.0,PushPop,:BasicsTransformerLM.layers.25.attn.q_proj
0.0,49185,1,49185.0,49185.0,49185,49185,0.0,PushPop,:BasicsTransformerLM.layers.23.ffn.w1
0.0,49171,1,49171.0,49171.0,49171,49171,0.0,PushPop,:BasicsTransformerLM.layers.22.attn.output_proj
0.0,49135,1,49135.0,49135.0,49135,49135,0.0,PushPop,:BasicsTransformerLM.layers.2.ffn.w1
0.0,49029,1,49029.0,49029.0,49029,49029,0.0,PushPop,:BasicsTransformerLM.layers.12.ffn.w3
0.0,48773,1,48773.0,48773.0,48773,48773,0.0,PushPop,:BasicsTransformerLM.layers.20.attn.q_proj
0.0,48770,1,48770.0,48770.0,48770,48770,0.0,PushPop,:BasicsTransformerLM.layers.18.ffn.w2
0.0,48554,1,48554.0,48554.0,48554,48554,0.0,PushPop,:BasicsTransformerLM.layers.19.attn.output_proj
