Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Style,Range
0.0,483718,2,241859.0,241859.0,224689,259029,24282.0,PushPop,:BasicsTransformerLM.layers.30.ffn
0.0,479440,2,239720.0,239720.0,237538,241902,3085.8,PushPop,:BasicsTransformerLM.layers.8.ffn
0.0,478619,2,239309.5,239309.5,236730,241889,3648.0,PushPop,:BasicsTransformerLM.layers.6.ffn
0.0,478550,2,239275.0,239275.0,227289,251261,16950.8,PushPop,:BasicsTransformerLM.layers.20.ffn
0.0,477188,2,238594.0,238594.0,235255,241933,4722.1,PushPop,:BasicsTransformerLM.layers.16.ffn
0.0,477106,2,238553.0,238553.0,222298,254808,22988.0,PushPop,:BasicsTransformerLM.layers.32.ffn
0.0,475796,2,237898.0,237898.0,236986,238810,1289.8,PushPop,:BasicsTransformerLM.layers.0.ffn
0.0,475731,2,237865.5,237865.5,236692,239039,1659.6,PushPop,:BasicsTransformerLM.layers.4.ffn
0.0,475018,2,237509.0,237509.0,221008,254010,23335.9,PushPop,:BasicsTransformerLM.layers.22.ffn
0.0,472021,2,236010.5,236010.5,223193,248828,18126.7,PushPop,:BasicsTransformerLM.layers.24.ffn
0.0,469902,2,234951.0,234951.0,225108,244794,13920.1,PushPop,:BasicsTransformerLM.layers.31.ffn
0.0,463192,2,231596.0,231596.0,218975,244217,17848.8,PushPop,:BasicsTransformerLM.layers.33.ffn
0.0,462270,2,231135.0,231135.0,221333,240937,13862.1,PushPop,:BasicsTransformerLM.layers.28.ffn
0.0,452655,2,226327.5,226327.5,217534,235121,12435.9,PushPop,:BasicsTransformerLM.layers.23.ffn
0.0,452079,2,226039.5,226039.5,224093,227986,2752.8,PushPop,:BasicsTransformerLM.layers.9.ffn
0.0,450802,2,225401.0,225401.0,222783,228019,3702.4,PushPop,:BasicsTransformerLM.layers.17.ffn
0.0,448454,2,224227.0,224227.0,221798,226656,3435.1,PushPop,:BasicsTransformerLM.layers.13.ffn
0.0,447686,2,223843.0,223843.0,219209,228477,6553.5,PushPop,:BasicsTransformerLM.layers.25.ffn
0.0,447108,2,223554.0,223554.0,222150,224958,1985.6,PushPop,:BasicsTransformerLM.layers.29.ffn
0.0,446308,2,223154.0,223154.0,221625,224683,2162.3,PushPop,:BasicsTransformerLM.layers.21.ffn
0.0,442464,2,221232.0,221232.0,208552,233912,17932.2,PushPop,:BasicsTransformerLM.layers.2.ffn
0.0,442067,2,221033.5,221033.5,219127,222940,2696.2,PushPop,:BasicsTransformerLM.layers.19.ffn
0.0,440314,2,220157.0,220157.0,215809,224505,6149.0,PushPop,:BasicsTransformerLM.layers.15.ffn
0.0,439752,2,219876.0,219876.0,218346,221406,2163.7,PushPop,:BasicsTransformerLM.layers.11.ffn
0.0,269363,2,134681.5,134681.5,125784,143579,12583.0,PushPop,:BasicsTransformerLM.layers.15.ln2
0.0,265395,2,132697.5,132697.5,113346,152049,27367.2,PushPop,:BasicsTransformerLM.layers.17.ln2
0.0,262686,2,131343.0,131343.0,124858,137828,9171.2,PushPop,:BasicsTransformerLM.layers.0.ln1
0.0,258841,2,129420.5,129420.5,113790,145051,22104.9,PushPop,:BasicsTransformerLM.layers.11.ln2
0.0,257888,2,128944.0,128944.0,113375,144513,22017.9,PushPop,:BasicsTransformerLM.layers.13.ln2
0.0,257488,2,128744.0,128744.0,108102,149386,29192.2,PushPop,:BasicsTransformerLM.layers.7.ln1
0.0,255392,2,127696.0,127696.0,115401,139991,17387.8,PushPop,:BasicsTransformerLM.layers.34.ln1
0.0,252630,2,126315.0,126315.0,106833,145797,27551.7,PushPop,:BasicsTransformerLM.layers.1.ln1
0.0,252571,2,126285.5,126285.5,109435,143136,23830.2,PushPop,:BasicsTransformerLM.layers.21.ln2
0.0,252156,2,126078.0,126078.0,105740,146416,28762.3,PushPop,:BasicsTransformerLM.layers.5.ln1
0.0,251761,2,125880.5,125880.5,106431,145330,27505.7,PushPop,:BasicsTransformerLM.layers.9.ln2
0.0,249953,2,124976.5,124976.5,107551,142402,24643.4,PushPop,:BasicsTransformerLM.layers.19.ln2
0.0,242139,2,121069.5,121069.5,96144,145995,35250.0,PushPop,:BasicsTransformerLM.layers.3.ln1
0.0,239261,2,119630.5,119630.5,105784,133477,19581.9,PushPop,:BasicsTransformerLM.layers.23.ln2
0.0,234455,2,117227.5,117227.5,109453,125002,10994.8,PushPop,:BasicsTransformerLM.layers.20.ln2
0.0,232345,2,116172.5,116172.5,96040,136305,28471.7,PushPop,:BasicsTransformerLM.layers.28.ln1
0.0,229575,2,114787.5,114787.5,94047,135528,29331.5,PushPop,:BasicsTransformerLM.layers.9.ln1
0.0,228728,2,114364.0,114364.0,93782,134946,29107.3,PushPop,:BasicsTransformerLM.layers.17.ln1
0.0,227475,2,113737.5,113737.5,108908,118567,6829.9,PushPop,:BasicsTransformerLM.layers.1.ln2
0.0,226390,2,113195.0,113195.0,89736,136654,33176.0,PushPop,:BasicsTransformerLM.layers.25.ln1
0.0,226249,2,113124.5,113124.5,91920,134329,29987.7,PushPop,:BasicsTransformerLM.layers.19.ln1
0.0,224820,2,112410.0,112410.0,93919,130901,26150.2,PushPop,:BasicsTransformerLM.layers.13.ln1
0.0,224174,2,112087.0,112087.0,100715,123459,16082.4,PushPop,:BasicsTransformerLM.layers.18.ln2
0.0,222218,2,111109.0,111109.0,91250,130968,28084.9,PushPop,:BasicsTransformerLM.layers.21.ln1
0.0,221685,2,110842.5,110842.5,91797,129888,26934.4,PushPop,:BasicsTransformerLM.layers.11.ln1
0.0,220782,2,110391.0,110391.0,98314,122468,17079.5,PushPop,:BasicsTransformerLM.layers.16.ln2
0.0,220135,2,110067.5,110067.5,101344,118791,12336.9,PushPop,:BasicsTransformerLM.layers.24.ln2
0.0,218865,2,109432.5,109432.5,90611,128254,26617.6,PushPop,:BasicsTransformerLM.layers.29.ln1
0.0,218695,2,109347.5,109347.5,97888,120807,16206.2,PushPop,:BasicsTransformerLM.layers.22.ln2
0.0,217772,2,108886.0,108886.0,88628,129144,28649.1,PushPop,:BasicsTransformerLM.layers.23.ln1
0.0,215168,2,107584.0,107584.0,103008,112160,6471.4,PushPop,:BasicsTransformerLM.layers.7.ln2
0.0,213822,2,106911.0,106911.0,104098,109724,3978.2,PushPop,:BasicsTransformerLM.layers.3.ln2
0.0,213636,2,106818.0,106818.0,103176,110460,5150.6,PushPop,:BasicsTransformerLM.layers.0.ln2
0.0,211571,2,105785.5,105785.5,104375,107196,1994.7,PushPop,:BasicsTransformerLM.layers.5.ln2
0.0,211507,2,105753.5,105753.5,96562,114945,12998.7,PushPop,:BasicsTransformerLM.layers.14.ln2
0.0,206334,2,103167.0,103167.0,101541,104793,2299.5,PushPop,:BasicsTransformerLM.layers.12.ln2
0.0,205338,2,102669.0,102669.0,95579,109759,10026.8,PushPop,:BasicsTransformerLM.layers.27.ln1
0.0,205279,2,102639.5,102639.5,101438,103841,1699.2,PushPop,:BasicsTransformerLM.layers.6.ln2
0.0,203820,2,101910.0,101910.0,100474,103346,2030.8,PushPop,:BasicsTransformerLM.layers.4.ln2
0.0,203305,2,101652.5,101652.5,98742,104563,4116.1,PushPop,:BasicsTransformerLM.layers.25.ln2
0.0,201808,2,100904.0,100904.0,92311,109497,12152.3,PushPop,:BasicsTransformerLM.layers.24.ln1
0.0,200639,2,100319.5,100319.5,97645,102994,3782.3,PushPop,:BasicsTransformerLM.layers.2.ln2
0.0,200438,2,100219.0,100219.0,100176,100262,60.8,PushPop,:BasicsTransformerLM.layers.8.ln2
0.0,199804,2,99902.0,99902.0,93405,106399,9188.1,PushPop,:BasicsTransformerLM.layers.31.ln1
0.0,196603,2,98301.5,98301.5,89876,106727,11915.5,PushPop,:BasicsTransformerLM.layers.26.ln1
0.0,194100,2,97050.0,97050.0,95254,98846,2539.9,PushPop,:BasicsTransformerLM.layers.10.ln2
0.0,193010,2,96505.0,96505.0,88729,104281,10996.9,PushPop,:BasicsTransformerLM.layers.22.ln1
0.0,191213,2,95606.5,95606.5,92162,99051,4871.3,PushPop,:BasicsTransformerLM.layers.20.ln1
0.0,186808,2,93404.0,93404.0,90809,95999,3669.9,PushPop,:BasicsTransformerLM.ln_final
0.0,186579,2,93289.5,93289.5,89827,96752,4896.7,PushPop,:BasicsTransformerLM.layers.33.ln1
0.0,184609,2,92304.5,92304.5,91859,92750,630.0,PushPop,:BasicsTransformerLM.layers.32.ln1
0.0,184435,2,92217.5,92217.5,89178,95257,4298.5,PushPop,:BasicsTransformerLM.layers.15.ln1
0.0,183425,2,91712.5,91712.5,70131,113294,30520.8,PushPop,:BasicsTransformerLM.layers.1.attn.output_proj
0.0,183037,2,91518.5,91518.5,90803,92234,1011.9,PushPop,:BasicsTransformerLM.layers.35.ln1
0.0,181092,2,90546.0,90546.0,89508,91584,1468.0,PushPop,:BasicsTransformerLM.layers.30.ln1
0.0,181065,2,90532.5,90532.5,83799,97266,9522.6,PushPop,:BasicsTransformerLM.layers.8.ln1
0.0,179769,2,89884.5,89884.5,86622,93147,4613.9,PushPop,:BasicsTransformerLM.layers.10.ln1
0.0,178835,2,89417.5,89417.5,86792,92043,3713.0,PushPop,:BasicsTransformerLM.layers.0.attn.k_proj
0.0,178784,2,89392.0,89392.0,84711,94073,6619.9,PushPop,:BasicsTransformerLM.layers.2.ln1
0.0,177943,2,88971.5,88971.5,85192,92751,5345.0,PushPop,:BasicsTransformerLM.layers.6.ln1
0.0,176041,2,88020.5,88020.5,84317,91724,5237.5,PushPop,:BasicsTransformerLM.layers.12.ln1
0.0,175999,2,87999.5,87999.5,83547,92452,6296.8,PushPop,:BasicsTransformerLM.layers.4.ln1
0.0,175866,2,87933.0,87933.0,86727,89139,1705.5,PushPop,:BasicsTransformerLM.layers.18.ln1
0.0,171967,2,85983.5,85983.5,84330,87637,2338.4,PushPop,:BasicsTransformerLM.layers.14.ln1
0.0,170979,2,85489.5,85489.5,85267,85712,314.7,PushPop,:BasicsTransformerLM.token_embeddings
0.0,170899,2,85449.5,85449.5,83751,87148,2402.0,PushPop,:BasicsTransformerLM.layers.16.ln1
0.0,169385,2,84692.5,84692.5,68735,100650,22567.3,PushPop,:BasicsTransformerLM.layers.34.ffn.w1
0.0,168974,2,84487.0,84487.0,65725,103249,26533.5,PushPop,:BasicsTransformerLM.layers.34.attn.output_proj
0.0,159751,2,79875.5,79875.5,58190,101561,30667.9,PushPop,:BasicsTransformerLM.layers.3.attn.output_proj
0.0,159352,2,79676.0,79676.0,65245,94107,20408.5,PushPop,:BasicsTransformerLM.layers.13.attn.q_proj
0.0,158214,2,79107.0,79107.0,60530,97684,26271.8,PushPop,:BasicsTransformerLM.layers.7.ffn.w1
0.0,157787,2,78893.5,78893.5,61362,96425,24793.3,PushPop,:BasicsTransformerLM.layers.15.attn.q_proj
0.0,156150,2,78075.0,78075.0,60961,95189,24202.9,PushPop,:BasicsTransformerLM.layers.5.ffn.w1
0.0,152096,2,76048.0,76048.0,56936,95160,27028.4,PushPop,:BasicsTransformerLM.layers.3.ffn.w1
0.0,149955,2,74977.5,74977.5,59424,90531,21996.0,PushPop,:BasicsTransformerLM.layers.17.attn.q_proj
0.0,149356,2,74678.0,74678.0,54606,94750,28386.1,PushPop,:BasicsTransformerLM.layers.33.attn.v_proj
0.0,149065,2,74532.5,74532.5,57491,91574,24100.3,PushPop,:BasicsTransformerLM.layers.19.attn.q_proj
0.0,146967,2,73483.5,73483.5,52573,94394,29571.9,PushPop,:BasicsTransformerLM.layers.25.attn.output_proj
0.0,145694,2,72847.0,72847.0,67837,77857,7085.2,PushPop,:BasicsTransformerLM.layers.31.ffn.w1
0.0,144865,2,72432.5,72432.5,53334,91531,27009.4,PushPop,:BasicsTransformerLM.layers.23.attn.output_proj
0.0,144725,2,72362.5,72362.5,71173,73552,1682.2,PushPop,:BasicsTransformerLM.layers.35.ffn.w1
0.0,144548,2,72274.0,72274.0,43756,100792,40330.5,PushPop,:BasicsTransformerLM.layers.26.ffn.w3
0.0,143757,2,71878.5,71878.5,56308,87449,22020.0,PushPop,:BasicsTransformerLM.layers.21.attn.q_proj
0.0,141969,2,70984.5,70984.5,58305,83664,17931.5,PushPop,:BasicsTransformerLM.layers.28.attn.output_proj
0.0,141699,2,70849.5,70849.5,63262,78437,10730.3,PushPop,:BasicsTransformerLM.layers.28.ffn.w1
0.0,139786,2,69893.0,69893.0,69673,70113,311.1,PushPop,:BasicsTransformerLM.layers.5.attn.output_proj
0.0,135540,2,67770.0,67770.0,63746,71794,5690.8,PushPop,:BasicsTransformerLM.layers.27.attn.output_proj
0.0,133821,2,66910.5,66910.5,44466,89355,31741.3,PushPop,:BasicsTransformerLM.layers.30.attn.v_proj
0.0,133588,2,66794.0,66794.0,64839,68749,2764.8,PushPop,:BasicsTransformerLM.layers.1.attn.q_proj
0.0,133043,2,66521.5,66521.5,61630,71413,6917.6,PushPop,:BasicsTransformerLM.layers.27.ffn.w1
0.0,131745,2,65872.5,65872.5,54480,77265,16111.4,PushPop,:BasicsTransformerLM.layers.27.ffn.w2
0.0,131063,2,65531.5,65531.5,64945,66118,829.4,PushPop,:BasicsTransformerLM.layers.12.ffn.w3
0.0,130961,2,65480.5,65480.5,64312,66649,1652.5,PushPop,:BasicsTransformerLM.layers.8.ffn.w3
0.0,130048,2,65024.0,65024.0,64131,65917,1262.9,PushPop,:BasicsTransformerLM.layers.30.ffn.w1
0.0,128714,2,64357.0,64357.0,57825,70889,9237.6,PushPop,:BasicsTransformerLM.layers.33.attn.output_proj
0.0,128339,2,64169.5,64169.5,62425,65914,2467.1,PushPop,:BasicsTransformerLM.layers.29.ffn.w1
0.0,127446,2,63723.0,63723.0,62967,64479,1069.1,PushPop,:BasicsTransformerLM.layers.26.ffn.w1
0.0,127273,2,63636.5,63636.5,41049,86224,31943.5,PushPop,:BasicsTransformerLM.layers.11.attn.k_proj
0.0,127218,2,63609.0,63609.0,63095,64123,726.9,PushPop,:BasicsTransformerLM.layers.33.ffn.w1
0.0,126931,2,63465.5,63465.5,42765,84166,29274.9,PushPop,:BasicsTransformerLM.layers.25.attn.k_proj
0.0,126689,2,63344.5,63344.5,56629,70060,9497.2,PushPop,:BasicsTransformerLM.layers.29.attn.output_proj
0.0,125824,2,62912.0,62912.0,62804,63020,152.7,PushPop,:BasicsTransformerLM.layers.9.ffn.w1
0.0,125623,2,62811.5,62811.5,42318,83305,28982.2,PushPop,:BasicsTransformerLM.layers.23.attn.k_proj
0.0,125307,2,62653.5,62653.5,46483,78824,22868.5,PushPop,:BasicsTransformerLM.layers.26.ffn.w2
0.0,125053,2,62526.5,62526.5,44501,80552,25491.9,PushPop,:BasicsTransformerLM.layers.9.attn.k_proj
0.0,124775,2,62387.5,62387.5,47178,77597,21509.5,PushPop,:BasicsTransformerLM.layers.35.ffn.w2
0.0,123633,2,61816.5,61816.5,45125,78508,23605.3,PushPop,:BasicsTransformerLM.layers.35.attn.k_proj
0.0,123414,2,61707.0,61707.0,60306,63108,1981.3,PushPop,:BasicsTransformerLM.layers.17.ffn.w1
0.0,122980,2,61490.0,61490.0,50121,72859,16078.2,PushPop,:BasicsTransformerLM.layers.18.attn.q_proj
0.0,122733,2,61366.5,61366.5,59215,63518,3042.7,PushPop,:BasicsTransformerLM.layers.32.ffn.w1
0.0,122447,2,61223.5,61223.5,59360,63087,2635.4,PushPop,:BasicsTransformerLM.layers.1.ffn.w1
0.0,122377,2,61188.5,61188.5,60872,61505,447.6,PushPop,:BasicsTransformerLM.layers.35.attn.output_proj
0.0,122051,2,61025.5,61025.5,56859,65192,5892.3,PushPop,:BasicsTransformerLM.layers.23.ffn.w1
0.0,122012,2,61006.0,61006.0,40752,81260,28643.5,PushPop,:BasicsTransformerLM.layers.29.attn.v_proj
0.0,121786,2,60893.0,60893.0,34145,87641,37827.4,PushPop,:BasicsTransformerLM.layers.32.attn.v_proj
0.0,121752,2,60876.0,60876.0,58362,63390,3555.3,PushPop,:BasicsTransformerLM.layers.26.attn.output_proj
0.0,121742,2,60871.0,60871.0,58972,62770,2685.6,PushPop,:BasicsTransformerLM.layers.13.ffn.w1
0.0,121553,2,60776.5,60776.5,51247,70306,13476.7,PushPop,:BasicsTransformerLM.layers.22.attn.output_proj
