Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Style,Range
0.1,246563,2,123281.5,123281.5,119267,127296,5677.4,PushPop,:BasicsTransformerLM.layers.9.ffn
0.1,245804,2,122902.0,122902.0,117837,127967,7163.0,PushPop,:BasicsTransformerLM.layers.1.ffn
0.1,243544,2,121772.0,121772.0,119367,124177,3401.2,PushPop,:BasicsTransformerLM.layers.3.ffn
0.1,243544,2,121772.0,121772.0,121477,122067,417.2,PushPop,:BasicsTransformerLM.layers.7.ffn
0.1,241564,2,120782.0,120782.0,120527,121037,360.6,PushPop,:BasicsTransformerLM.layers.8.ffn
0.1,238684,2,119342.0,119342.0,119127,119557,304.1,PushPop,:BasicsTransformerLM.layers.4.ffn
0.1,238384,2,119192.0,119192.0,117117,121267,2934.5,PushPop,:BasicsTransformerLM.layers.2.ffn
0.1,178025,2,89012.5,89012.5,88627,89398,545.2,PushPop,:loss
0.1,176786,2,88393.0,88393.0,87278,89508,1576.8,PushPop,:BasicsTransformerLM.layers.0.ln1
0.1,121096,2,60548.0,60548.0,54608,66488,8400.4,PushPop,:BasicsTransformerLM.layers.9.ln2
0.1,119137,2,59568.5,59568.5,58938,60199,891.7,PushPop,:BasicsTransformerLM.layers.0.ln2
0.0,116797,2,58398.5,58398.5,56618,60179,2518.0,PushPop,:BasicsTransformerLM.layers.5.ln2
0.0,114257,2,57128.5,57128.5,54058,60199,4342.3,PushPop,:BasicsTransformerLM.layers.2.ln2
0.0,111947,2,55973.5,55973.5,55258,56689,1011.9,PushPop,:BasicsTransformerLM.layers.1.ln2
0.0,111907,2,55953.5,55953.5,55648,56259,432.0,PushPop,:BasicsTransformerLM.layers.7.ln2
0.0,110817,2,55408.5,55408.5,55108,55709,425.0,PushPop,:BasicsTransformerLM.layers.10.ln2
0.0,110436,2,55218.0,55218.0,55018,55418,282.8,PushPop,:BasicsTransformerLM.layers.3.ln2
0.0,110347,2,55173.5,55173.5,55169,55178,6.4,PushPop,:BasicsTransformerLM.layers.6.ln2
0.0,109857,2,54928.5,54928.5,54058,55799,1231.1,PushPop,:BasicsTransformerLM.layers.8.ln2
0.0,109546,2,54773.0,54773.0,54658,54888,162.6,PushPop,:BasicsTransformerLM.layers.4.ln2
0.0,109487,2,54743.5,54743.5,54548,54939,276.5,PushPop,:BasicsTransformerLM.layers.11.ln2
0.0,102238,2,51119.0,51119.0,48849,53389,3210.3,PushPop,:BasicsTransformerLM.layers.11.ln1
0.0,101897,2,50948.5,50948.5,48589,53308,3336.8,PushPop,:BasicsTransformerLM.layers.2.ln1
0.0,101576,2,50788.0,50788.0,47378,54198,4822.5,PushPop,:BasicsTransformerLM.layers.3.ln1
0.0,99047,2,49523.5,49523.5,46599,52448,4135.9,PushPop,:BasicsTransformerLM.layers.8.ln1
0.0,96407,2,48203.5,48203.5,47899,48508,430.6,PushPop,:BasicsTransformerLM.layers.6.ln1
0.0,96068,2,48034.0,48034.0,47899,48169,190.9,PushPop,:BasicsTransformerLM.layers.1.ln1
0.0,95246,2,47623.0,47623.0,47518,47728,148.5,PushPop,:BasicsTransformerLM.layers.5.ln1
0.0,94717,2,47358.5,47358.5,47308,47409,71.4,PushPop,:BasicsTransformerLM.layers.4.ln1
0.0,94458,2,47229.0,47229.0,46939,47519,410.1,PushPop,:BasicsTransformerLM.layers.10.ln1
0.0,93948,2,46974.0,46974.0,46669,47279,431.3,PushPop,:BasicsTransformerLM.ln_final
0.0,93938,2,46969.0,46969.0,46739,47199,325.3,PushPop,:BasicsTransformerLM.layers.9.ln1
0.0,93058,2,46529.0,46529.0,45739,47319,1117.2,PushPop,:BasicsTransformerLM.layers.7.ln1
0.0,68119,2,34059.5,34059.5,30200,37919,5458.2,PushPop,:BasicsTransformerLM.layers.1.ffn.w1
0.0,64249,2,32124.5,32124.5,31609,32640,729.0,PushPop,:BasicsTransformerLM.layers.0.ffn.w1
0.0,64028,2,32014.0,32014.0,31929,32099,120.2,PushPop,:BasicsTransformerLM.layers.0.attn.output_proj
0.0,63318,2,31659.0,31659.0,29249,34069,3408.3,PushPop,:BasicsTransformerLM.layers.4.attn.q_proj
0.0,63128,2,31564.0,31564.0,28739,34389,3995.2,PushPop,:BasicsTransformerLM.layers.6.attn.output_proj
0.0,62568,2,31284.0,31284.0,28869,33699,3415.3,PushPop,:BasicsTransformerLM.layers.7.attn.q_proj
0.0,61879,2,30939.5,30939.5,30879,31000,85.6,PushPop,:BasicsTransformerLM.layers.0.attn.k_proj
0.0,61468,2,30734.0,30734.0,30009,31459,1025.3,PushPop,:BasicsTransformerLM.layers.7.ffn.w1
0.0,61398,2,30699.0,30699.0,30599,30799,141.4,PushPop,:BasicsTransformerLM.layers.3.attn.output_proj
0.0,61128,2,30564.0,30564.0,30499,30629,91.9,PushPop,:BasicsTransformerLM.layers.3.ffn.w1
0.0,61009,2,30504.5,30504.5,28869,32140,2312.9,PushPop,:BasicsTransformerLM.layers.11.attn.output_proj
0.0,60609,2,30304.5,30304.5,29269,31340,1464.4,PushPop,:BasicsTransformerLM.layers.2.ffn.w1
0.0,60459,2,30229.5,30229.5,30000,30459,324.6,PushPop,:BasicsTransformerLM.layers.5.ffn.w1
0.0,60388,2,30194.0,30194.0,29769,30619,601.0,PushPop,:BasicsTransformerLM.layers.1.attn.output_proj
0.0,60369,2,30184.5,30184.5,29970,30399,303.3,PushPop,:BasicsTransformerLM.layers.11.ffn.w2
0.0,60348,2,30174.0,30174.0,29889,30459,403.1,PushPop,:BasicsTransformerLM.layers.6.ffn.w1
0.0,60238,2,30119.0,30119.0,29349,30889,1088.9,PushPop,:BasicsTransformerLM.layers.9.ffn.w1
0.0,59979,2,29989.5,29989.5,25840,34139,5868.3,PushPop,:BasicsTransformerLM.layers.10.ffn.w3
0.0,59918,2,29959.0,29959.0,29719,30199,339.4,PushPop,:BasicsTransformerLM.token_embeddings
0.0,59808,2,29904.0,29904.0,29499,30309,572.8,PushPop,:BasicsTransformerLM.layers.8.ffn.w1
0.0,59729,2,29864.5,29864.5,28700,31029,1646.9,PushPop,:BasicsTransformerLM.layers.5.attn.output_proj
0.0,59658,2,29829.0,29829.0,29339,30319,693.0,PushPop,:BasicsTransformerLM.layers.10.ffn.w1
0.0,59608,2,29804.0,29804.0,29729,29879,106.1,PushPop,:BasicsTransformerLM.layers.8.attn.output_proj
0.0,59498,2,29749.0,29749.0,29249,30249,707.1,PushPop,:BasicsTransformerLM.layers.10.attn.output_proj
0.0,59319,2,29659.5,29659.5,29050,30269,862.0,PushPop,:BasicsTransformerLM.layers.2.attn.output_proj
0.0,59308,2,29654.0,29654.0,29299,30009,502.0,PushPop,:BasicsTransformerLM.layers.4.ffn.w1
0.0,59118,2,29559.0,29559.0,29309,29809,353.6,PushPop,:BasicsTransformerLM.layers.4.attn.output_proj
0.0,58779,2,29389.5,29389.5,27309,31470,2942.3,PushPop,:BasicsTransformerLM.layers.11.ffn.w1
0.0,58778,2,29389.0,29389.0,29359,29419,42.4,PushPop,:BasicsTransformerLM.layers.9.attn.output_proj
0.0,58728,2,29364.0,29364.0,29359,29369,7.1,PushPop,:BasicsTransformerLM.layers.7.attn.output_proj
0.0,58398,2,29199.0,29199.0,28659,29739,763.7,PushPop,:BasicsTransformerLM.layers.11.attn.q_proj
0.0,58308,2,29154.0,29154.0,28229,30079,1308.1,PushPop,:BasicsTransformerLM.lm_head
0.0,58018,2,29009.0,29009.0,28009,30009,1414.2,PushPop,:BasicsTransformerLM.layers.3.attn.q_proj
0.0,57879,2,28939.5,28939.5,28490,29389,635.7,PushPop,:BasicsTransformerLM.layers.2.attn.q_proj
0.0,57738,2,28869.0,28869.0,25889,31849,4214.4,PushPop,:BasicsTransformerLM.layers.9.ffn.w3
0.0,57509,2,28754.5,28754.5,25140,32369,5111.7,PushPop,:BasicsTransformerLM.layers.6.ffn.w2
0.0,57118,2,28559.0,28559.0,28299,28819,367.7,PushPop,:BasicsTransformerLM.layers.8.attn.q_proj
0.0,56888,2,28444.0,28444.0,27879,29009,799.0,PushPop,:BasicsTransformerLM.layers.9.attn.q_proj
0.0,56859,2,28429.5,28429.5,28160,28699,381.1,PushPop,:BasicsTransformerLM.layers.1.attn.q_proj
0.0,56689,2,28344.5,28344.5,27520,29169,1166.0,PushPop,:BasicsTransformerLM.layers.6.attn.q_proj
0.0,55869,2,27934.5,27934.5,27769,28100,234.1,PushPop,:BasicsTransformerLM.layers.10.attn.q_proj
0.0,55538,2,27769.0,27769.0,27549,27989,311.1,PushPop,:BasicsTransformerLM.layers.5.attn.q_proj
0.0,55528,2,27764.0,27764.0,26369,29159,1972.8,PushPop,:BasicsTransformerLM.layers.5.ffn.w2
0.0,54208,2,27104.0,27104.0,27039,27169,91.9,PushPop,:BasicsTransformerLM.layers.0.ffn.w3
0.0,53790,2,26895.0,26895.0,25290,28500,2269.8,PushPop,:BasicsTransformerLM.layers.3.attn.k_proj
0.0,53649,2,26824.5,26824.5,26389,27260,615.9,PushPop,:BasicsTransformerLM.layers.7.ffn.w3
0.0,53618,2,26809.0,26809.0,26189,27429,876.8,PushPop,:BasicsTransformerLM.layers.3.ffn.w3
0.0,53208,2,26604.0,26604.0,25729,27479,1237.4,PushPop,:BasicsTransformerLM.layers.11.ffn.w3
0.0,52828,2,26414.0,26414.0,25629,27199,1110.2,PushPop,:BasicsTransformerLM.layers.5.ffn.w3
0.0,52739,2,26369.5,26369.5,26249,26490,170.4,PushPop,:BasicsTransformerLM.layers.6.ffn.w3
0.0,52699,2,26349.5,26349.5,26160,26539,268.0,PushPop,:BasicsTransformerLM.layers.8.ffn.w3
0.0,52109,2,26054.5,26054.5,25910,26199,204.4,PushPop,:BasicsTransformerLM.layers.10.ffn.w2
0.0,52048,2,26024.0,26024.0,25169,26879,1209.2,PushPop,:BasicsTransformerLM.layers.3.ffn.w2
0.0,51528,2,25764.0,25764.0,25309,26219,643.5,PushPop,:BasicsTransformerLM.layers.1.ffn.w3
0.0,51388,2,25694.0,25694.0,25369,26019,459.6,PushPop,:BasicsTransformerLM.layers.4.ffn.w3
0.0,51368,2,25684.0,25684.0,25459,25909,318.2,PushPop,:BasicsTransformerLM.layers.2.ffn.w3
0.0,51018,2,25509.0,25509.0,25339,25679,240.4,PushPop,:BasicsTransformerLM.layers.9.ffn.w2
0.0,50969,2,25484.5,25484.5,25330,25639,218.5,PushPop,:BasicsTransformerLM.layers.7.ffn.w2
0.0,50778,2,25389.0,25389.0,25339,25439,70.7,PushPop,:BasicsTransformerLM.layers.0.ffn.w2
0.0,50619,2,25309.5,25309.5,25109,25510,283.5,PushPop,:BasicsTransformerLM.layers.0.attn.v_proj
0.0,50489,2,25244.5,25244.5,24810,25679,614.5,PushPop,:BasicsTransformerLM.layers.8.ffn.w2
0.0,50408,2,25204.0,25204.0,24739,25669,657.6,PushPop,:BasicsTransformerLM.layers.2.ffn.w2
0.0,50098,2,25049.0,25049.0,24619,25479,608.1,PushPop,:BasicsTransformerLM.layers.7.attn.k_proj
0.0,49738,2,24869.0,24869.0,24499,25239,523.3,PushPop,:BasicsTransformerLM.layers.4.ffn.w2
0.0,49619,2,24809.5,24809.5,24080,25539,1031.7,PushPop,:BasicsTransformerLM.layers.6.attn.k_proj
0.0,49378,2,24689.0,24689.0,24579,24799,155.6,PushPop,:BasicsTransformerLM.layers.1.ffn.w2
0.0,49078,2,24539.0,24539.0,24309,24769,325.3,PushPop,:BasicsTransformerLM.layers.10.attn.k_proj
0.0,49008,2,24504.0,24504.0,24409,24599,134.4,PushPop,:BasicsTransformerLM.layers.9.attn.k_proj
0.0,48968,2,24484.0,24484.0,24279,24689,289.9,PushPop,:BasicsTransformerLM.layers.11.attn.k_proj
0.0,48828,2,24414.0,24414.0,24049,24779,516.2,PushPop,:BasicsTransformerLM.layers.8.attn.k_proj
0.0,48660,2,24330.0,24330.0,23280,25380,1484.9,PushPop,:BasicsTransformerLM.layers.3.attn.v_proj
0.0,48599,2,24299.5,24299.5,24109,24490,269.4,PushPop,:BasicsTransformerLM.layers.4.attn.k_proj
0.0,48280,2,24140.0,24140.0,23980,24300,226.3,PushPop,:BasicsTransformerLM.layers.5.attn.k_proj
0.0,47899,2,23949.5,23949.5,23540,24359,579.1,PushPop,:BasicsTransformerLM.layers.2.attn.k_proj
0.0,47689,2,23844.5,23844.5,23610,24079,331.6,PushPop,:BasicsTransformerLM.layers.1.attn.k_proj
0.0,47570,2,23785.0,23785.0,23710,23860,106.1,PushPop,:BasicsTransformerLM.layers.5.attn.v_proj
0.0,47539,2,23769.5,23769.5,23539,24000,326.0,PushPop,:BasicsTransformerLM.layers.8.attn.v_proj
0.0,47439,2,23719.5,23719.5,23660,23779,84.1,PushPop,:BasicsTransformerLM.layers.1.attn.v_proj
0.0,47279,2,23639.5,23639.5,23510,23769,183.1,PushPop,:BasicsTransformerLM.layers.7.attn.v_proj
0.0,47089,2,23544.5,23544.5,23530,23559,20.5,PushPop,:BasicsTransformerLM.layers.10.attn.v_proj
0.0,47029,2,23514.5,23514.5,23259,23770,361.3,PushPop,:BasicsTransformerLM.layers.6.attn.v_proj
0.0,46989,2,23494.5,23494.5,23379,23610,163.3,PushPop,:BasicsTransformerLM.layers.9.attn.v_proj
0.0,46149,2,23074.5,23074.5,22699,23450,531.0,PushPop,:BasicsTransformerLM.layers.2.attn.v_proj
0.0,45800,2,22900.0,22900.0,22630,23170,381.8,PushPop,:BasicsTransformerLM.layers.4.attn.v_proj
0.0,43499,2,21749.5,21749.5,20020,23479,2445.9,PushPop,:BasicsTransformerLM.layers.11.attn.v_proj
0.0,19340,2,9670.0,9670.0,9270,10070,565.7,PushPop,:cub::DeviceRadixSort
