Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Style,Range
0.3,1925913,2,962956.5,962956.5,951295,974618,16491.9,PushPop,:BasicsTransformerLM.layers.8.attn
0.1,781245,2,390622.5,390622.5,374875,406370,22270.3,PushPop,:BasicsTransformerLM.layers.0.attn.q_proj
0.1,524922,2,262461.0,262461.0,249325,275597,18577.1,PushPop,:BasicsTransformerLM.layers.11.ffn
0.1,517060,2,258530.0,258530.0,246420,270640,17126.1,PushPop,:BasicsTransformerLM.layers.1.ffn
0.1,497044,2,248522.0,248522.0,247879,249165,909.3,PushPop,:BasicsTransformerLM.layers.0.ffn
0.1,495946,2,247973.0,247973.0,240662,255284,10339.3,PushPop,:BasicsTransformerLM.layers.9.ffn
0.1,492568,2,246284.0,246284.0,245323,247245,1359.1,PushPop,:BasicsTransformerLM.layers.7.ffn
0.1,487529,2,243764.5,243764.5,241575,245954,3096.4,PushPop,:BasicsTransformerLM.layers.6.ffn
0.1,486603,2,243301.5,243301.5,242303,244300,1412.1,PushPop,:BasicsTransformerLM.layers.2.ffn
0.1,484508,2,242254.0,242254.0,241972,242536,398.8,PushPop,:BasicsTransformerLM.layers.3.ffn
0.1,482541,2,241270.5,241270.5,238073,244468,4521.9,PushPop,:BasicsTransformerLM.layers.4.ffn
0.1,478484,2,239242.0,239242.0,237158,241326,2947.2,PushPop,:BasicsTransformerLM.layers.5.ffn
0.1,477199,2,238599.5,238599.5,234085,243114,6384.5,PushPop,:BasicsTransformerLM.layers.8.ffn
0.1,466073,2,233036.5,233036.5,232851,233222,262.3,PushPop,:BasicsTransformerLM.layers.10.ffn
0.1,378986,2,189493.0,189493.0,188495,190491,1411.4,PushPop,:BasicsTransformerLM.layers.0.ln1
0.1,359010,2,179505.0,179505.0,171184,187826,11767.7,PushPop,:loss
0.0,252362,2,126181.0,126181.0,113400,138962,18075.1,PushPop,:BasicsTransformerLM.layers.9.ln2
0.0,243946,2,121973.0,121973.0,109318,134628,17896.9,PushPop,:BasicsTransformerLM.layers.11.ln2
0.0,238348,2,119174.0,119174.0,103196,135152,22596.3,PushPop,:BasicsTransformerLM.layers.2.ln1
0.0,234570,2,117285.0,117285.0,116456,118114,1172.4,PushPop,:BasicsTransformerLM.layers.0.ln2
0.0,224706,2,112353.0,112353.0,108307,116399,5721.9,PushPop,:BasicsTransformerLM.layers.4.ln2
0.0,222966,2,111483.0,111483.0,107627,115339,5453.2,PushPop,:BasicsTransformerLM.layers.3.ln2
0.0,221884,2,110942.0,110942.0,107351,114533,5078.4,PushPop,:BasicsTransformerLM.layers.7.ln2
0.0,219460,2,109730.0,109730.0,107585,111875,3033.5,PushPop,:BasicsTransformerLM.layers.6.ln2
0.0,218984,2,109492.0,109492.0,109005,109979,688.7,PushPop,:BasicsTransformerLM.layers.1.ln2
0.0,218954,2,109477.0,109477.0,108346,110608,1599.5,PushPop,:BasicsTransformerLM.layers.2.ln2
0.0,218643,2,109321.5,109321.5,108611,110032,1004.8,PushPop,:BasicsTransformerLM.layers.10.ln2
0.0,218502,2,109251.0,109251.0,98733,119769,14874.7,PushPop,:BasicsTransformerLM.layers.7.ln1
0.0,213443,2,106721.5,106721.5,105264,108179,2061.2,PushPop,:BasicsTransformerLM.layers.5.ln2
0.0,210826,2,105413.0,105413.0,104466,106360,1339.3,PushPop,:BasicsTransformerLM.layers.8.ln2
0.0,203572,2,101786.0,101786.0,98464,105108,4698.0,PushPop,:BasicsTransformerLM.layers.1.ln1
0.0,201508,2,100754.0,100754.0,97455,104053,4665.5,PushPop,:BasicsTransformerLM.layers.4.ln1
0.0,201477,2,100738.5,100738.5,99485,101992,1772.7,PushPop,:BasicsTransformerLM.layers.10.ln1
0.0,199754,2,99877.0,99877.0,98583,101171,1830.0,PushPop,:BasicsTransformerLM.ln_final
0.0,196244,2,98122.0,98122.0,97884,98360,336.6,PushPop,:BasicsTransformerLM.layers.8.ln1
0.0,196220,2,98110.0,98110.0,97503,98717,858.4,PushPop,:BasicsTransformerLM.layers.3.ln1
0.0,195459,2,97729.5,97729.5,97102,98357,887.4,PushPop,:BasicsTransformerLM.layers.5.ln1
0.0,194469,2,97234.5,97234.5,97177,97292,81.3,PushPop,:BasicsTransformerLM.layers.11.ln1
0.0,192410,2,96205.0,96205.0,95592,96818,866.9,PushPop,:BasicsTransformerLM.layers.6.ln1
0.0,191966,2,95983.0,95983.0,95924,96042,83.4,PushPop,:BasicsTransformerLM.layers.9.ln1
0.0,169901,2,84950.5,84950.5,84725,85176,318.9,PushPop,:BasicsTransformerLM.token_embeddings
0.0,167132,2,83566.0,83566.0,77495,89637,8585.7,PushPop,:BasicsTransformerLM.layers.0.attn.k_proj
0.0,147780,2,73890.0,73890.0,57240,90540,23546.7,PushPop,:BasicsTransformerLM.layers.5.attn.q_proj
0.0,138417,2,69208.5,69208.5,65622,72795,5072.1,PushPop,:BasicsTransformerLM.layers.11.ffn.w1
0.0,127004,2,63502.0,63502.0,56167,70837,10373.3,PushPop,:BasicsTransformerLM.layers.7.attn.output_proj
0.0,126628,2,63314.0,63314.0,61763,64865,2193.4,PushPop,:BasicsTransformerLM.layers.11.attn.output_proj
0.0,126400,2,63200.0,63200.0,62566,63834,896.6,PushPop,:BasicsTransformerLM.layers.0.attn.output_proj
0.0,125140,2,62570.0,62570.0,60879,64261,2391.4,PushPop,:BasicsTransformerLM.layers.9.ffn.w1
0.0,124195,2,62097.5,62097.5,61899,62296,280.7,PushPop,:BasicsTransformerLM.layers.0.ffn.w1
0.0,123457,2,61728.5,61728.5,52380,71077,13220.8,PushPop,:BasicsTransformerLM.layers.1.ffn.w3
0.0,123118,2,61559.0,61559.0,58190,64928,4764.5,PushPop,:BasicsTransformerLM.layers.2.attn.q_proj
0.0,122914,2,61457.0,61457.0,61344,61570,159.8,PushPop,:BasicsTransformerLM.layers.6.ffn.w1
0.0,122244,2,61122.0,61122.0,60647,61597,671.8,PushPop,:BasicsTransformerLM.layers.6.attn.output_proj
0.0,121666,2,60833.0,60833.0,59117,62549,2426.8,PushPop,:BasicsTransformerLM.layers.7.ffn.w1
0.0,121163,2,60581.5,60581.5,56964,64199,5115.9,PushPop,:BasicsTransformerLM.layers.7.attn.q_proj
0.0,120829,2,60414.5,60414.5,58824,62005,2249.3,PushPop,:BasicsTransformerLM.layers.8.ffn.w1
0.0,120634,2,60317.0,60317.0,59517,61117,1131.4,PushPop,:BasicsTransformerLM.lm_head
0.0,120153,2,60076.5,60076.5,60034,60119,60.1,PushPop,:BasicsTransformerLM.layers.2.ffn.w1
0.0,119924,2,59962.0,59962.0,55857,64067,5805.3,PushPop,:BasicsTransformerLM.layers.4.attn.q_proj
0.0,119710,2,59855.0,59855.0,58796,60914,1497.7,PushPop,:BasicsTransformerLM.layers.3.ffn.w1
0.0,119480,2,59740.0,59740.0,58268,61212,2081.7,PushPop,:BasicsTransformerLM.layers.4.ffn.w1
0.0,119266,2,59633.0,59633.0,58164,61102,2077.5,PushPop,:BasicsTransformerLM.layers.1.ffn.w1
0.0,118937,2,59468.5,59468.5,59460,59477,12.0,PushPop,:BasicsTransformerLM.layers.5.ffn.w1
0.0,118903,2,59451.5,59451.5,54337,64566,7233.0,PushPop,:BasicsTransformerLM.layers.9.attn.output_proj
0.0,118472,2,59236.0,59236.0,59083,59389,216.4,PushPop,:BasicsTransformerLM.layers.3.attn.output_proj
0.0,117367,2,58683.5,58683.5,57353,60014,1881.6,PushPop,:BasicsTransformerLM.layers.2.attn.output_proj
0.0,116237,2,58118.5,58118.5,47772,68465,14632.2,PushPop,:BasicsTransformerLM.layers.7.attn.k_proj
0.0,116121,2,58060.5,58060.5,55775,60346,3232.2,PushPop,:BasicsTransformerLM.layers.4.attn.output_proj
0.0,114729,2,57364.5,57364.5,56851,57878,726.2,PushPop,:BasicsTransformerLM.layers.10.ffn.w1
0.0,113928,2,56964.0,56964.0,55793,58135,1656.0,PushPop,:BasicsTransformerLM.layers.5.attn.output_proj
0.0,113413,2,56706.5,56706.5,56016,57397,976.5,PushPop,:BasicsTransformerLM.layers.1.attn.output_proj
0.0,113290,2,56645.0,56645.0,56603,56687,59.4,PushPop,:BasicsTransformerLM.layers.1.attn.q_proj
0.0,112924,2,56462.0,56462.0,55590,57334,1233.2,PushPop,:BasicsTransformerLM.layers.10.attn.output_proj
0.0,111694,2,55847.0,55847.0,51733,59961,5818.1,PushPop,:BasicsTransformerLM.layers.11.ffn.w3
0.0,111369,2,55684.5,55684.5,54623,56746,1501.2,PushPop,:BasicsTransformerLM.layers.3.attn.q_proj
0.0,111368,2,55684.0,55684.0,55455,55913,323.9,PushPop,:BasicsTransformerLM.layers.6.attn.q_proj
0.0,110456,2,55228.0,55228.0,55005,55451,315.4,PushPop,:BasicsTransformerLM.layers.8.attn.q_proj
0.0,110161,2,55080.5,55080.5,45262,64899,13885.5,PushPop,:BasicsTransformerLM.layers.9.attn.k_proj
0.0,109475,2,54737.5,54737.5,54155,55320,823.8,PushPop,:BasicsTransformerLM.layers.10.attn.q_proj
0.0,109270,2,54635.0,54635.0,54310,54960,459.6,PushPop,:BasicsTransformerLM.layers.11.attn.q_proj
0.0,108817,2,54408.5,54408.5,54041,54776,519.7,PushPop,:BasicsTransformerLM.layers.8.attn.output_proj
0.0,108678,2,54339.0,54339.0,53963,54715,531.7,PushPop,:BasicsTransformerLM.layers.0.attn.v_proj
0.0,108157,2,54078.5,54078.5,53995,54162,118.1,PushPop,:BasicsTransformerLM.layers.0.ffn.w3
0.0,107642,2,53821.0,53821.0,53680,53962,199.4,PushPop,:BasicsTransformerLM.layers.9.attn.q_proj
0.0,105448,2,52724.0,52724.0,51731,53717,1404.3,PushPop,:BasicsTransformerLM.layers.11.ffn.w2
0.0,104781,2,52390.5,52390.5,46950,57831,7694.0,PushPop,:BasicsTransformerLM.layers.9.ffn.w2
0.0,104689,2,52344.5,52344.5,51156,53533,1680.8,PushPop,:BasicsTransformerLM.layers.7.ffn.w3
0.0,103777,2,51888.5,51888.5,50917,52860,1373.9,PushPop,:BasicsTransformerLM.layers.6.ffn.w3
0.0,103578,2,51789.0,51789.0,46423,57155,7588.7,PushPop,:BasicsTransformerLM.layers.7.attn.v_proj
0.0,103483,2,51741.5,51741.5,51425,52058,447.6,PushPop,:BasicsTransformerLM.layers.3.ffn.w3
0.0,103408,2,51704.0,51704.0,51228,52180,673.2,PushPop,:BasicsTransformerLM.layers.4.ffn.w3
0.0,103399,2,51699.5,51699.5,51135,52264,798.3,PushPop,:BasicsTransformerLM.layers.2.ffn.w3
0.0,102351,2,51175.5,51175.5,48663,53688,3553.2,PushPop,:BasicsTransformerLM.layers.1.ffn.w2
0.0,100798,2,50399.0,50399.0,50324,50474,106.1,PushPop,:BasicsTransformerLM.layers.5.ffn.w3
0.0,100566,2,50283.0,50283.0,49902,50664,538.8,PushPop,:BasicsTransformerLM.layers.9.ffn.w3
0.0,99661,2,49830.5,49830.5,48348,51313,2096.6,PushPop,:BasicsTransformerLM.layers.8.ffn.w3
0.0,99203,2,49601.5,49601.5,47342,51861,3195.4,PushPop,:BasicsTransformerLM.layers.5.attn.k_proj
0.0,98083,2,49041.5,49041.5,48501,49582,764.4,PushPop,:BasicsTransformerLM.layers.3.ffn.w2
0.0,98027,2,49013.5,49013.5,48021,50006,1403.6,PushPop,:BasicsTransformerLM.layers.0.ffn.w2
0.0,97891,2,48945.5,48945.5,48920,48971,36.1,PushPop,:BasicsTransformerLM.layers.7.ffn.w2
0.0,97872,2,48936.0,48936.0,48675,49197,369.1,PushPop,:BasicsTransformerLM.layers.10.ffn.w3
0.0,97441,2,48720.5,48720.5,48333,49108,548.0,PushPop,:BasicsTransformerLM.layers.2.ffn.w2
0.0,97212,2,48606.0,48606.0,48351,48861,360.6,PushPop,:BasicsTransformerLM.layers.1.attn.k_proj
0.0,96466,2,48233.0,48233.0,47745,48721,690.1,PushPop,:BasicsTransformerLM.layers.5.ffn.w2
0.0,95946,2,47973.0,47973.0,47946,48000,38.2,PushPop,:BasicsTransformerLM.layers.6.ffn.w2
0.0,95850,2,47925.0,47925.0,47215,48635,1004.1,PushPop,:BasicsTransformerLM.layers.8.ffn.w2
0.0,95681,2,47840.5,47840.5,46754,48927,1536.5,PushPop,:BasicsTransformerLM.layers.2.attn.k_proj
0.0,95537,2,47768.5,47768.5,47289,48248,678.1,PushPop,:BasicsTransformerLM.layers.6.attn.k_proj
0.0,95429,2,47714.5,47714.5,47439,47990,389.6,PushPop,:cub::DeviceRadixSort
0.0,95330,2,47665.0,47665.0,43199,52131,6315.9,PushPop,:BasicsTransformerLM.layers.9.attn.v_proj
0.0,95077,2,47538.5,47538.5,47256,47821,399.5,PushPop,:BasicsTransformerLM.layers.4.ffn.w2
0.0,95061,2,47530.5,47530.5,45731,49330,2544.9,PushPop,:BasicsTransformerLM.layers.4.attn.k_proj
0.0,94328,2,47164.0,47164.0,46932,47396,328.1,PushPop,:BasicsTransformerLM.layers.11.attn.k_proj
0.0,93789,2,46894.5,46894.5,46609,47180,403.8,PushPop,:BasicsTransformerLM.layers.5.attn.v_proj
0.0,93140,2,46570.0,46570.0,46135,47005,615.2,PushPop,:BasicsTransformerLM.layers.8.attn.k_proj
0.0,92943,2,46471.5,46471.5,46373,46570,139.3,PushPop,:BasicsTransformerLM.layers.3.attn.k_proj
0.0,91871,2,45935.5,45935.5,45516,46355,593.3,PushPop,:BasicsTransformerLM.layers.6.attn.v_proj
0.0,91869,2,45934.5,45934.5,45635,46234,423.6,PushPop,:BasicsTransformerLM.layers.10.ffn.w2
0.0,91589,2,45794.5,45794.5,45085,46504,1003.4,PushPop,:BasicsTransformerLM.layers.10.attn.k_proj
0.0,90469,2,45234.5,45234.5,45057,45412,251.0,PushPop,:BasicsTransformerLM.layers.2.attn.v_proj
0.0,90242,2,45121.0,45121.0,44953,45289,237.6,PushPop,:BasicsTransformerLM.layers.3.attn.v_proj
0.0,89797,2,44898.5,44898.5,43943,45854,1351.3,PushPop,:BasicsTransformerLM.layers.4.attn.v_proj
0.0,89163,2,44581.5,44581.5,44458,44705,174.7,PushPop,:BasicsTransformerLM.layers.11.attn.v_proj
0.0,88647,2,44323.5,44323.5,44089,44558,331.6,PushPop,:BasicsTransformerLM.layers.1.attn.v_proj
0.0,88338,2,44169.0,44169.0,43633,44705,758.0,PushPop,:BasicsTransformerLM.layers.8.attn.v_proj
0.0,85949,2,42974.5,42974.5,42528,43421,631.4,PushPop,:BasicsTransformerLM.layers.10.attn.v_proj
