Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Style,Range
0.1,1601725,2,800862.5,800862.5,795408,806317,7713.8,PushPop,:BasicsTransformerLM.layers.6
0.1,1599915,2,799957.5,799957.5,795658,804257,6080.4,PushPop,:BasicsTransformerLM.layers.9
0.1,1599074,2,799537.0,799537.0,787057,812017,17649.4,PushPop,:BasicsTransformerLM.layers.24
0.1,1598434,2,799217.0,799217.0,787927,810507,15966.5,PushPop,:BasicsTransformerLM.layers.20
0.1,1596695,2,798347.5,798347.5,785278,811417,18483.1,PushPop,:BasicsTransformerLM.layers.35
0.1,1595945,2,797972.5,797972.5,781028,814917,23963.1,PushPop,:BasicsTransformerLM.layers.27
0.1,1592965,2,796482.5,796482.5,783898,809067,17797.2,PushPop,:BasicsTransformerLM.layers.14
0.1,1592104,2,796052.0,796052.0,785627,806477,14743.2,PushPop,:BasicsTransformerLM.layers.15
0.1,1591344,2,795672.0,795672.0,777347,813997,25915.5,PushPop,:BasicsTransformerLM.layers.10
0.1,1590025,2,795012.5,795012.5,778098,811927,23920.7,PushPop,:BasicsTransformerLM.layers.18
0.1,1589875,2,794937.5,794937.5,785558,804317,13264.6,PushPop,:BasicsTransformerLM.layers.21
0.1,1589715,2,794857.5,794857.5,777178,812537,25002.6,PushPop,:BasicsTransformerLM.layers.32
0.1,1589534,2,794767.0,794767.0,776877,812657,25300.3,PushPop,:BasicsTransformerLM.layers.29
0.1,1583584,2,791792.0,791792.0,786497,797087,7488.3,PushPop,:BasicsTransformerLM.layers.22
0.1,1583115,2,791557.5,791557.5,779698,803417,16771.9,PushPop,:BasicsTransformerLM.layers.23
0.1,1582574,2,791287.0,791287.0,779217,803357,17069.6,PushPop,:BasicsTransformerLM.layers.31
0.1,1580975,2,790487.5,790487.5,777868,803107,17846.7,PushPop,:BasicsTransformerLM.layers.25
0.1,1578155,2,789077.5,789077.5,784307,793848,6746.5,PushPop,:BasicsTransformerLM.layers.26
0.1,1577264,2,788632.0,788632.0,788067,789197,799.0,PushPop,:BasicsTransformerLM.layers.33
0.1,1525996,2,762998.0,762998.0,748928,777068,19898.0,PushPop,:BasicsTransformerLM.layers.34
0.1,1126152,2,563076.0,563076.0,554281,571871,12438.0,PushPop,:BasicsTransformerLM.layers.1.attn
0.1,1109563,2,554781.5,554781.5,542402,567161,17507.3,PushPop,:BasicsTransformerLM.layers.2.attn
0.1,1058184,2,529092.0,529092.0,526952,531232,3026.4,PushPop,:BasicsTransformerLM.layers.11.attn
0.1,1057392,2,528696.0,528696.0,528621,528771,106.1,PushPop,:BasicsTransformerLM.layers.17.attn
0.1,1056403,2,528201.5,528201.5,517322,539081,15385.9,PushPop,:BasicsTransformerLM.layers.13.attn
0.1,1055352,2,527676.0,527676.0,517741,537611,14050.2,PushPop,:BasicsTransformerLM.layers.12.attn
0.1,1054353,2,527176.5,527176.5,515902,538451,15944.6,PushPop,:BasicsTransformerLM.layers.7.attn
0.1,1053204,2,526602.0,526602.0,516892,536312,13732.0,PushPop,:BasicsTransformerLM.layers.4.attn
0.1,1053113,2,526556.5,526556.5,523852,529261,3824.7,PushPop,:BasicsTransformerLM.layers.16.attn
0.1,1052282,2,526141.0,526141.0,523201,529081,4157.8,PushPop,:BasicsTransformerLM.layers.28.attn
0.1,1051214,2,525607.0,525607.0,517592,533622,11334.9,PushPop,:BasicsTransformerLM.layers.5.attn
0.1,1050944,2,525472.0,525472.0,519102,531842,9008.5,PushPop,:BasicsTransformerLM.layers.3.attn
0.1,1050663,2,525331.5,525331.5,516382,534281,12656.5,PushPop,:BasicsTransformerLM.layers.18.attn
0.1,1049753,2,524876.5,524876.5,520512,529241,6172.3,PushPop,:BasicsTransformerLM.layers.35.attn
0.1,1049024,2,524512.0,524512.0,518202,530822,8923.7,PushPop,:BasicsTransformerLM.layers.24.attn
0.1,1048983,2,524491.5,524491.5,514752,534231,13773.7,PushPop,:BasicsTransformerLM.layers.29.attn
0.1,1048444,2,524222.0,524222.0,521902,526542,3281.0,PushPop,:BasicsTransformerLM.layers.6.attn
0.1,1047973,2,523986.5,523986.5,521462,526511,3570.2,PushPop,:BasicsTransformerLM.layers.8.attn
0.1,1045813,2,522906.5,522906.5,520122,525691,3937.9,PushPop,:BasicsTransformerLM.layers.15.attn
0.1,1044613,2,522306.5,522306.5,516462,528151,8265.4,PushPop,:BasicsTransformerLM.layers.27.attn
0.1,1044492,2,522246.0,522246.0,516051,528441,8761.1,PushPop,:BasicsTransformerLM.layers.19.attn
0.1,1043953,2,521976.5,521976.5,521582,522371,557.9,PushPop,:BasicsTransformerLM.layers.30.attn
0.1,1043523,2,521761.5,521761.5,520102,523421,2346.9,PushPop,:BasicsTransformerLM.layers.20.attn
0.1,1041954,2,520977.0,520977.0,514932,527022,8548.9,PushPop,:BasicsTransformerLM.layers.33.attn
0.1,1038543,2,519271.5,519271.5,518512,520031,1074.1,PushPop,:BasicsTransformerLM.layers.21.attn
0.1,1037004,2,518502.0,518502.0,516082,520922,3422.4,PushPop,:BasicsTransformerLM.layers.9.attn
0.1,1036784,2,518392.0,518392.0,513222,523562,7311.5,PushPop,:BasicsTransformerLM.layers.23.attn
0.1,1036093,2,518046.5,518046.5,509732,526361,11758.5,PushPop,:BasicsTransformerLM.layers.31.attn
0.1,1035164,2,517582.0,517582.0,516312,518852,1796.1,PushPop,:BasicsTransformerLM.layers.22.attn
0.1,1033543,2,516771.5,516771.5,512422,521121,6151.1,PushPop,:BasicsTransformerLM.layers.14.attn
0.1,1032993,2,516496.5,516496.5,511592,521401,6936.0,PushPop,:BasicsTransformerLM.layers.32.attn
0.1,1032724,2,516362.0,516362.0,512702,520022,5176.0,PushPop,:BasicsTransformerLM.layers.25.attn
0.1,1031264,2,515632.0,515632.0,509162,522102,9150.0,PushPop,:BasicsTransformerLM.layers.10.attn
0.1,1028794,2,514397.0,514397.0,511942,516852,3471.9,PushPop,:BasicsTransformerLM.layers.26.attn
0.1,1005045,2,502522.5,502522.5,493883,511162,12218.1,PushPop,:BasicsTransformerLM.layers.34.attn
0.1,611040,2,305520.0,305520.0,235966,375074,98364.2,PushPop,:BasicsTransformerLM.layers.0.attn.q_proj
0.0,289535,2,144767.5,144767.5,130918,158617,19586.2,PushPop,:BasicsTransformerLM.layers.0.ffn
0.0,265426,2,132713.0,132713.0,126938,138488,8167.1,PushPop,:BasicsTransformerLM.layers.14.ffn
0.0,264796,2,132398.0,132398.0,131978,132818,594.0,PushPop,:BasicsTransformerLM.layers.12.ffn
0.0,261986,2,130993.0,130993.0,124128,137858,9708.6,PushPop,:BasicsTransformerLM.layers.16.ffn
0.0,261786,2,130893.0,130893.0,122908,138878,11292.5,PushPop,:BasicsTransformerLM.layers.30.ffn
0.0,261386,2,130693.0,130693.0,123548,137838,10104.6,PushPop,:BasicsTransformerLM.layers.10.ffn
0.0,260766,2,130383.0,130383.0,129878,130888,714.2,PushPop,:BasicsTransformerLM.layers.19.ffn
0.0,260626,2,130313.0,130313.0,124048,136578,8860.0,PushPop,:BasicsTransformerLM.layers.1.ffn
0.0,259956,2,129978.0,129978.0,124418,135538,7863.0,PushPop,:BasicsTransformerLM.layers.5.ffn
0.0,259126,2,129563.0,129563.0,123388,135738,8732.8,PushPop,:BasicsTransformerLM.layers.20.ffn
0.0,259056,2,129528.0,129528.0,127638,131418,2672.9,PushPop,:BasicsTransformerLM.layers.7.ffn
0.0,257446,2,128723.0,128723.0,121818,135628,9765.1,PushPop,:BasicsTransformerLM.layers.32.ffn
0.0,257006,2,128503.0,128503.0,128428,128578,106.1,PushPop,:BasicsTransformerLM.layers.17.ffn
0.0,256746,2,128373.0,128373.0,123568,133178,6795.3,PushPop,:BasicsTransformerLM.layers.28.ffn
0.0,255876,2,127938.0,127938.0,127908,127968,42.4,PushPop,:BasicsTransformerLM.layers.22.ffn
0.0,255346,2,127673.0,127673.0,125408,129938,3203.2,PushPop,:BasicsTransformerLM.layers.4.ffn
0.0,255176,2,127588.0,127588.0,121808,133368,8174.2,PushPop,:BasicsTransformerLM.layers.35.ffn
0.0,254497,2,127248.5,127248.5,124109,130388,4439.9,PushPop,:BasicsTransformerLM.layers.2.ffn
0.0,253666,2,126833.0,126833.0,126078,127588,1067.7,PushPop,:BasicsTransformerLM.layers.31.ffn
0.0,253175,2,126587.5,126587.5,117758,135417,12486.8,PushPop,:BasicsTransformerLM.layers.3.ffn
0.0,252996,2,126498.0,126498.0,121178,131818,7523.6,PushPop,:BasicsTransformerLM.layers.13.ffn
0.0,252576,2,126288.0,126288.0,122198,130378,5784.1,PushPop,:BasicsTransformerLM.layers.21.ffn
0.0,252346,2,126173.0,126173.0,121698,130648,6328.6,PushPop,:BasicsTransformerLM.layers.8.ffn
0.0,251956,2,125978.0,125978.0,122358,129598,5119.5,PushPop,:BasicsTransformerLM.layers.11.ffn
0.0,251536,2,125768.0,125768.0,122038,129498,5275.0,PushPop,:BasicsTransformerLM.layers.27.ffn
0.0,251276,2,125638.0,125638.0,122248,129028,4794.2,PushPop,:BasicsTransformerLM.layers.6.ffn
0.0,251257,2,125628.5,125628.5,121369,129888,6023.8,PushPop,:BasicsTransformerLM.layers.15.ffn
0.0,250556,2,125278.0,125278.0,123158,127398,2998.1,PushPop,:BasicsTransformerLM.layers.23.ffn
0.0,249896,2,124948.0,124948.0,118078,131818,9715.6,PushPop,:BasicsTransformerLM.layers.25.ffn
0.0,249456,2,124728.0,124728.0,120048,129408,6618.5,PushPop,:BasicsTransformerLM.layers.24.ffn
0.0,249416,2,124708.0,124708.0,120348,129068,6166.0,PushPop,:BasicsTransformerLM.layers.18.ffn
0.0,249186,2,124593.0,124593.0,121458,127728,4433.6,PushPop,:BasicsTransformerLM.layers.9.ffn
0.0,248646,2,124323.0,124323.0,120108,128538,5960.9,PushPop,:BasicsTransformerLM.layers.29.ffn
0.0,247946,2,123973.0,123973.0,120688,127258,4645.7,PushPop,:BasicsTransformerLM.layers.26.ffn
0.0,244436,2,122218.0,122218.0,121788,122648,608.1,PushPop,:BasicsTransformerLM.layers.33.ffn
0.0,236086,2,118043.0,118043.0,115528,120558,3556.7,PushPop,:BasicsTransformerLM.layers.34.ffn
0.0,229617,2,114808.5,114808.5,100209,129408,20646.8,PushPop,:loss
0.0,186967,2,93483.5,93483.5,68999,117968,34626.3,PushPop,:BasicsTransformerLM.layers.0.ln1
0.0,131799,2,65899.5,65899.5,37980,93819,39484.1,PushPop,:BasicsTransformerLM.token_embeddings
0.0,125428,2,62714.0,62714.0,61579,63849,1605.1,PushPop,:BasicsTransformerLM.layers.0.ln2
0.0,124488,2,62244.0,62244.0,59209,65279,4292.1,PushPop,:BasicsTransformerLM.layers.7.ln2
0.0,123638,2,61819.0,61819.0,61739,61899,113.1,PushPop,:BasicsTransformerLM.layers.26.ln2
0.0,122898,2,61449.0,61449.0,59569,63329,2658.7,PushPop,:BasicsTransformerLM.layers.2.ln2
0.0,122678,2,61339.0,61339.0,59259,63419,2941.6,PushPop,:BasicsTransformerLM.layers.19.ln2
0.0,122168,2,61084.0,61084.0,59049,63119,2877.9,PushPop,:BasicsTransformerLM.layers.4.ln2
0.0,121288,2,60644.0,60644.0,57899,63389,3882.0,PushPop,:BasicsTransformerLM.layers.8.ln2
0.0,120108,2,60054.0,60054.0,59069,61039,1393.0,PushPop,:BasicsTransformerLM.layers.1.ln2
0.0,119878,2,59939.0,59939.0,55919,63959,5685.1,PushPop,:BasicsTransformerLM.layers.9.ln2
0.0,119698,2,59849.0,59849.0,56759,62939,4369.9,PushPop,:BasicsTransformerLM.layers.28.ln2
0.0,118658,2,59329.0,59329.0,57749,60909,2234.5,PushPop,:BasicsTransformerLM.layers.21.ln2
0.0,117768,2,58884.0,58884.0,57759,60009,1591.0,PushPop,:BasicsTransformerLM.layers.25.ln2
0.0,117558,2,58779.0,58779.0,57149,60409,2305.2,PushPop,:BasicsTransformerLM.layers.12.ln2
0.0,117068,2,58534.0,58534.0,58519,58549,21.2,PushPop,:BasicsTransformerLM.layers.3.ln2
0.0,116968,2,58484.0,58484.0,58419,58549,91.9,PushPop,:BasicsTransformerLM.layers.6.ln2
0.0,116519,2,58259.5,58259.5,56950,59569,1851.9,PushPop,:BasicsTransformerLM.layers.10.ln2
0.0,115819,2,57909.5,57909.5,57150,58669,1074.1,PushPop,:BasicsTransformerLM.layers.31.ln2
0.0,115408,2,57704.0,57704.0,56349,59059,1916.3,PushPop,:BasicsTransformerLM.layers.33.ln2
0.0,115279,2,57639.5,57639.5,57440,57839,282.1,PushPop,:BasicsTransformerLM.layers.15.ln2
0.0,115178,2,57589.0,57589.0,57499,57679,127.3,PushPop,:BasicsTransformerLM.layers.11.ln2
0.0,115119,2,57559.5,57559.5,57380,57739,253.9,PushPop,:BasicsTransformerLM.layers.13.ln2
0.0,115008,2,57504.0,57504.0,57039,57969,657.6,PushPop,:BasicsTransformerLM.layers.30.ln2
0.0,114939,2,57469.5,57469.5,57059,57880,580.5,PushPop,:BasicsTransformerLM.layers.24.ln2
0.0,114888,2,57444.0,57444.0,57299,57589,205.1,PushPop,:BasicsTransformerLM.layers.20.ln2
0.0,114868,2,57434.0,57434.0,56689,58179,1053.6,PushPop,:BasicsTransformerLM.layers.32.ln2
0.0,114768,2,57384.0,57384.0,56989,57779,558.6,PushPop,:BasicsTransformerLM.layers.35.ln2
0.0,114578,2,57289.0,57289.0,57219,57359,99.0,PushPop,:BasicsTransformerLM.layers.17.ln2
0.0,114248,2,57124.0,57124.0,56699,57549,601.0,PushPop,:BasicsTransformerLM.layers.29.ln2
0.0,114078,2,57039.0,57039.0,56669,57409,523.3,PushPop,:BasicsTransformerLM.layers.16.ln2
0.0,114039,2,57019.5,57019.5,56670,57369,494.3,PushPop,:BasicsTransformerLM.layers.23.ln2
0.0,113898,2,56949.0,56949.0,56369,57529,820.2,PushPop,:BasicsTransformerLM.layers.18.ln2
0.0,113898,2,56949.0,56949.0,55669,58229,1810.2,PushPop,:BasicsTransformerLM.layers.22.ln2
0.0,113808,2,56904.0,56904.0,56619,57189,403.1,PushPop,:BasicsTransformerLM.layers.27.ln2
0.0,113788,2,56894.0,56894.0,56359,57429,756.6,PushPop,:BasicsTransformerLM.layers.5.ln2
0.0,113378,2,56689.0,56689.0,56689,56689,0.0,PushPop,:BasicsTransformerLM.layers.14.ln2
0.0,111228,2,55614.0,55614.0,55579,55649,49.5,PushPop,:BasicsTransformerLM.layers.34.ln2
0.0,106178,2,53089.0,53089.0,48659,57519,6265.0,PushPop,:BasicsTransformerLM.layers.32.ln1
0.0,106159,2,53079.5,53079.5,50070,56089,4256.1,PushPop,:BasicsTransformerLM.layers.28.ln1
0.0,106008,2,53004.0,53004.0,51169,54839,2595.1,PushPop,:BasicsTransformerLM.layers.4.ln1
0.0,104468,2,52234.0,52234.0,49549,54919,3797.2,PushPop,:BasicsTransformerLM.layers.9.ln1
0.0,102559,2,51279.5,51279.5,47940,54619,4722.8,PushPop,:BasicsTransformerLM.layers.12.ln1
0.0,102378,2,51189.0,51189.0,49529,52849,2347.6,PushPop,:BasicsTransformerLM.layers.6.ln1
0.0,102038,2,51019.0,51019.0,48249,53789,3917.4,PushPop,:BasicsTransformerLM.ln_final
0.0,101749,2,50874.5,50874.5,47820,53929,4319.7,PushPop,:BasicsTransformerLM.layers.30.ln1
0.0,101419,2,50709.5,50709.5,49970,51449,1045.8,PushPop,:BasicsTransformerLM.layers.1.ln1
0.0,101388,2,50694.0,50694.0,49089,52299,2269.8,PushPop,:BasicsTransformerLM.layers.2.ln1
0.0,101188,2,50594.0,50594.0,48229,52959,3344.6,PushPop,:BasicsTransformerLM.layers.23.ln1
0.0,100288,2,50144.0,50144.0,49289,50999,1209.2,PushPop,:BasicsTransformerLM.layers.3.ln1
0.0,99838,2,49919.0,49919.0,47799,52039,2998.1,PushPop,:BasicsTransformerLM.layers.17.ln1
0.0,99348,2,49674.0,49674.0,49449,49899,318.2,PushPop,:BasicsTransformerLM.layers.24.ln1
0.0,99328,2,49664.0,49664.0,49069,50259,841.5,PushPop,:BasicsTransformerLM.layers.10.ln1
0.0,99219,2,49609.5,49609.5,47829,51390,2518.0,PushPop,:BasicsTransformerLM.layers.27.ln1
0.0,98859,2,49429.5,49429.5,49319,49540,156.3,PushPop,:BasicsTransformerLM.layers.20.ln1
0.0,98608,2,49304.0,49304.0,49219,49389,120.2,PushPop,:BasicsTransformerLM.layers.25.ln1
0.0,98588,2,49294.0,49294.0,48579,50009,1011.2,PushPop,:BasicsTransformerLM.layers.31.ln1
0.0,98449,2,49224.5,49224.5,48929,49520,417.9,PushPop,:BasicsTransformerLM.layers.15.ln1
0.0,98298,2,49149.0,49149.0,48919,49379,325.3,PushPop,:BasicsTransformerLM.layers.5.ln1
0.0,97868,2,48934.0,48934.0,48909,48959,35.4,PushPop,:BasicsTransformerLM.layers.13.ln1
0.0,97829,2,48914.5,48914.5,47480,50349,2028.7,PushPop,:BasicsTransformerLM.layers.19.ln1
0.0,97628,2,48814.0,48814.0,48149,49479,940.5,PushPop,:BasicsTransformerLM.layers.8.ln1
0.0,97579,2,48789.5,48789.5,48089,49490,990.7,PushPop,:BasicsTransformerLM.layers.29.ln1
0.0,97548,2,48774.0,48774.0,48549,48999,318.2,PushPop,:BasicsTransformerLM.layers.22.ln1
0.0,97308,2,48654.0,48654.0,47889,49419,1081.9,PushPop,:BasicsTransformerLM.layers.21.ln1
0.0,97308,2,48654.0,48654.0,47659,49649,1407.1,PushPop,:BasicsTransformerLM.layers.26.ln1
0.0,97060,2,48530.0,48530.0,48270,48790,367.7,PushPop,:BasicsTransformerLM.layers.14.ln1
0.0,97048,2,48524.0,48524.0,48039,49009,685.9,PushPop,:BasicsTransformerLM.layers.11.ln1
0.0,96448,2,48224.0,48224.0,47979,48469,346.5,PushPop,:BasicsTransformerLM.layers.7.ln1
0.0,96428,2,48214.0,48214.0,47819,48609,558.6,PushPop,:BasicsTransformerLM.layers.16.ln1
0.0,95928,2,47964.0,47964.0,47029,48899,1322.3,PushPop,:BasicsTransformerLM.layers.33.ln1
0.0,95858,2,47929.0,47929.0,47529,48329,565.7,PushPop,:BasicsTransformerLM.layers.18.ln1
0.0,95498,2,47749.0,47749.0,47059,48439,975.8,PushPop,:BasicsTransformerLM.layers.35.ln1
0.0,93678,2,46839.0,46839.0,46009,47669,1173.8,PushPop,:BasicsTransformerLM.layers.34.ln1
0.0,78688,2,39344.0,39344.0,36829,41859,3556.7,PushPop,:BasicsTransformerLM.layers.35.attn.output_proj
0.0,74388,2,37194.0,37194.0,33709,40679,4928.5,PushPop,:BasicsTransformerLM.layers.0.ffn.w1
0.0,69828,2,34914.0,34914.0,31089,38739,5409.4,PushPop,:BasicsTransformerLM.layers.17.attn.output_proj
0.0,69608,2,34804.0,34804.0,33999,35609,1138.4,PushPop,:BasicsTransformerLM.layers.0.attn.output_proj
0.0,69509,2,34754.5,34754.5,30310,39199,6285.5,PushPop,:BasicsTransformerLM.layers.2.attn.output_proj
0.0,68909,2,34454.5,34454.5,31699,37210,3896.9,PushPop,:BasicsTransformerLM.layers.12.ffn.w1
0.0,67809,2,33904.5,33904.5,31349,36460,3614.0,PushPop,:BasicsTransformerLM.layers.31.ffn.w1
0.0,67639,2,33819.5,33819.5,30640,36999,4496.5,PushPop,:BasicsTransformerLM.layers.14.ffn.w1
0.0,67370,2,33685.0,33685.0,33190,34180,700.0,PushPop,:BasicsTransformerLM.layers.1.attn.output_proj
0.0,67088,2,33544.0,33544.0,30939,36149,3684.0,PushPop,:BasicsTransformerLM.layers.21.attn.output_proj
0.0,66449,2,33224.5,33224.5,29890,36559,4715.7,PushPop,:BasicsTransformerLM.layers.15.attn.output_proj
0.0,66319,2,33159.5,33159.5,32150,34169,1427.6,PushPop,:BasicsTransformerLM.layers.0.attn.k_proj
0.0,66218,2,33109.0,33109.0,31169,35049,2743.6,PushPop,:BasicsTransformerLM.layers.35.ffn.w1
0.0,66179,2,33089.5,33089.5,31150,35029,2742.9,PushPop,:BasicsTransformerLM.layers.23.attn.output_proj
0.0,66020,2,33010.0,33010.0,32370,33650,905.1,PushPop,:BasicsTransformerLM.layers.7.ffn.w1
0.0,65408,2,32704.0,32704.0,31309,34099,1972.8,PushPop,:BasicsTransformerLM.layers.28.ffn.w1
0.0,65359,2,32679.5,32679.5,30419,34940,3196.8,PushPop,:BasicsTransformerLM.layers.11.attn.q_proj
0.0,64910,2,32455.0,32455.0,31400,33510,1492.0,PushPop,:BasicsTransformerLM.layers.1.ffn.w1
0.0,63990,2,31995.0,31995.0,29180,34810,3981.0,PushPop,:BasicsTransformerLM.layers.33.ffn.w1
0.0,63528,2,31764.0,31764.0,30829,32699,1322.3,PushPop,:BasicsTransformerLM.layers.21.ffn.w1
0.0,63489,2,31744.5,31744.5,28420,35069,4701.6,PushPop,:BasicsTransformerLM.layers.5.attn.q_proj
0.0,62939,2,31469.5,31469.5,30319,32620,1627.1,PushPop,:BasicsTransformerLM.layers.32.ffn.w1
0.0,62928,2,31464.0,31464.0,29409,33519,2906.2,PushPop,:BasicsTransformerLM.layers.1.attn.q_proj
0.0,62900,2,31450.0,31450.0,29280,33620,3068.8,PushPop,:BasicsTransformerLM.layers.14.attn.q_proj
0.0,62899,2,31449.5,31449.5,31010,31889,621.5,PushPop,:BasicsTransformerLM.layers.19.ffn.w1
0.0,62869,2,31434.5,31434.5,31320,31549,161.9,PushPop,:BasicsTransformerLM.layers.7.attn.output_proj
0.0,62780,2,31390.0,31390.0,31360,31420,42.4,PushPop,:BasicsTransformerLM.layers.2.ffn.w1
0.0,62749,2,31374.5,31374.5,30540,32209,1180.2,PushPop,:BasicsTransformerLM.layers.13.attn.output_proj
0.0,62740,2,31370.0,31370.0,31170,31570,282.8,PushPop,:BasicsTransformerLM.layers.4.ffn.w1
0.0,62689,2,31344.5,31344.5,31219,31470,177.5,PushPop,:BasicsTransformerLM.layers.3.attn.output_proj
0.0,62618,2,31309.0,31309.0,31229,31389,113.1,PushPop,:BasicsTransformerLM.layers.27.attn.output_proj
0.0,62509,2,31254.5,31254.5,30600,31909,925.6,PushPop,:BasicsTransformerLM.layers.20.attn.output_proj
0.0,62399,2,31199.5,31199.5,30370,32029,1173.1,PushPop,:BasicsTransformerLM.layers.8.ffn.w1
0.0,62358,2,31179.0,31179.0,30829,31529,495.0,PushPop,:BasicsTransformerLM.layers.12.attn.output_proj
0.0,62209,2,31104.5,31104.5,30600,31609,713.5,PushPop,:BasicsTransformerLM.layers.20.ffn.w1
0.0,62139,2,31069.5,31069.5,30410,31729,932.7,PushPop,:BasicsTransformerLM.layers.13.ffn.w1
0.0,62138,2,31069.0,31069.0,30799,31339,381.8,PushPop,:BasicsTransformerLM.layers.27.ffn.w1
0.0,62069,2,31034.5,31034.5,30580,31489,642.8,PushPop,:BasicsTransformerLM.layers.9.ffn.w1
0.0,62059,2,31029.5,31029.5,30500,31559,748.8,PushPop,:BasicsTransformerLM.layers.26.ffn.w1
0.0,62020,2,31010.0,31010.0,29990,32030,1442.5,PushPop,:BasicsTransformerLM.layers.10.ffn.w1
0.0,62019,2,31009.5,31009.5,30340,31679,946.8,PushPop,:BasicsTransformerLM.layers.31.attn.output_proj
0.0,61939,2,30969.5,30969.5,30930,31009,55.9,PushPop,:BasicsTransformerLM.layers.23.ffn.w1
0.0,61928,2,30964.0,30964.0,30729,31199,332.3,PushPop,:BasicsTransformerLM.layers.16.ffn.w1
0.0,61918,2,30959.0,30959.0,30929,30989,42.4,PushPop,:BasicsTransformerLM.layers.16.attn.output_proj
0.0,61780,2,30890.0,30890.0,30890,30890,0.0,PushPop,:BasicsTransformerLM.layers.8.attn.output_proj
0.0,61750,2,30875.0,30875.0,30020,31730,1209.2,PushPop,:BasicsTransformerLM.layers.24.ffn.w1
0.0,61728,2,30864.0,30864.0,30229,31499,898.0,PushPop,:BasicsTransformerLM.layers.30.ffn.w1
0.0,61649,2,30824.5,30824.5,30439,31210,545.2,PushPop,:BasicsTransformerLM.layers.9.attn.output_proj
0.0,61638,2,30819.0,30819.0,30789,30849,42.4,PushPop,:BasicsTransformerLM.layers.28.attn.output_proj
0.0,61629,2,30814.5,30814.5,30500,31129,444.8,PushPop,:BasicsTransformerLM.layers.17.ffn.w1
0.0,61598,2,30799.0,30799.0,28739,32859,2913.3,PushPop,:BasicsTransformerLM.layers.33.attn.q_proj
0.0,61568,2,30784.0,30784.0,29549,32019,1746.6,PushPop,:BasicsTransformerLM.lm_head
0.0,61559,2,30779.5,30779.5,30769,30790,14.8,PushPop,:BasicsTransformerLM.layers.18.attn.output_proj
0.0,61538,2,30769.0,30769.0,30519,31019,353.6,PushPop,:BasicsTransformerLM.layers.18.ffn.w1
